sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
27569,2005-03-24,2005,3,24,1466.64,527.98,64.86,2021.05,316.28,12021.47,12214.38,19410
27570,2005-03-25,2005,3,25,1051.69,364.89,38.32,778.54,170.22,18945.26,4222.99,25649
27571,2005-03-26,2005,3,26,858.52,270.9,31.47,554.07,142.02,16815.54,3155.56,22647
27572,2005-03-27,2005,3,27,722.59,214.23,27.61,425.44,126.91,14099.84,2676.54,19043
27573,2005-03-28,2005,3,28,2282.23,887.34,171.68,6913.48,787.67,16798.95,9633.43,22476
27574,2005-03-29,2005,3,29,3863.34,1865.89,86.7,5512.23,360.59,42506.34,16515.96,53677
27575,2005-03-30,2005,3,30,1516.72,732.54,49.02,1181.93,188.36,69847.29,6011.6,85545
27576,2005-03-31,2005,3,31,1030.22,416.03,38.32,820.64,155.12,40724.55,4195.37,63139
27577,2005-04-01,2005,4,1,837.06,263.99,32.54,718.02,139,25963.51,3467.82,36394
27578,2005-04-02,2005,4,2,1123.23,309.6,235.47,9250.42,1333.6,23314,11205.36,36103
27579,2005-04-03,2005,4,3,1044.53,341.39,105.96,7957.88,622.48,29343.08,21550.41,51904
27580,2005-04-04,2005,4,4,887.14,305.45,59.51,1508.24,240.73,29694.92,6786.94,45571
27581,2005-04-05,2005,4,5,837.06,297.16,46.67,892.75,188.36,21669.83,4556.49,32709
27582,2005-04-06,2005,4,6,663.21,248.79,39.39,641.34,166.2,16111.27,3685.56,24348
27583,2005-04-07,2005,4,7,559.47,189.35,35.32,531.36,156.12,13140.55,3151.31,19433
27584,2005-04-08,2005,4,8,639.6,157.56,41.53,665.6,164.18,11614.01,3297.88,16399
27585,2005-04-09,2005,4,9,478.62,117.48,30.61,502.24,145.04,10965.59,3031.29,14392
27586,2005-04-10,2005,4,10,422.82,93.99,27.61,389.79,131.95,10235.54,2428.01,12747
27587,2005-04-11,2005,4,11,386.33,82.93,24.83,321.7,125.91,9099.5,2175.22,11972
27588,2005-04-12,2005,4,12,359.86,71.87,23.12,285.72,119.86,7965.23,1968.11,10986
27589,2005-04-13,2005,4,13,323.38,64.96,22.05,261.75,114.83,7275.38,1848.09,9787
27590,2005-04-14,2005,4,14,253.98,55.29,20.76,223.93,110.8,6859.68,1738.69,8977
27591,2005-04-15,2005,4,15,245.39,51.14,19.48,208.15,105.76,6475.42,1617.61,8353
27592,2005-04-16,2005,4,16,218.92,51.14,18.2,184.37,99.72,5966.77,1478.47,7810
27593,2005-04-17,2005,4,17,215.35,46.99,17.34,166.11,98.71,5600.09,1415.81,7362
27594,2005-04-18,2005,4,18,210.34,44.23,16.91,158.07,96.7,5332.65,1368.01,6854
27595,2005-04-19,2005,4,19,177.43,40.08,16.48,161.76,94.68,5137.27,1313.84,6675
27596,2005-04-20,2005,4,20,164.55,37.32,16.06,149.21,93.67,4963.67,1266.05,6583
27597,2005-04-21,2005,4,21,155.96,34.55,15.84,142.12,92.67,4698.76,1221.44,6298
27598,2005-04-22,2005,4,22,213.2,41.46,17.55,196.35,97.7,4543.66,1260.74,6131
27599,2005-04-23,2005,4,23,477.91,96.75,43.46,578.33,141.01,4722.35,1865.08,6685
27600,2005-04-24,2005,4,24,336.97,88.46,30.61,487.54,127.92,5117.77,2522.53,7299
27601,2005-04-25,2005,4,25,344.84,84.31,20.76,321.67,102.74,6275.89,1739.75,7807
27602,2005-04-26,2005,4,26,457.88,81.55,17.98,227.77,94.68,6528.96,1374.38,8206
27603,2005-04-27,2005,4,27,384.9,80.16,16.7,172.24,88.64,6088.21,1307.47,7938
27604,2005-04-28,2005,4,28,353.42,80.16,15.63,160.85,81.59,5640.07,1190.64,7417
27605,2005-04-29,2005,4,29,320.51,80.16,14.98,168.78,80.58,5399.6,1026.01,6990
27606,2005-04-30,2005,4,30,379.18,80.16,26.12,490.27,163.17,5371.66,1361.64,7325
27607,2005-05-01,2005,5,1,470.04,80.16,21.41,1096.5,136.99,5361.11,1744,7881
27608,2005-05-02,2005,5,2,412.09,73.25,17.13,508.87,104.75,5439.33,1407.31,7412
27609,2005-05-03,2005,5,3,367.73,66.34,16.06,373.34,94.68,6061.51,1204.44,7406
27610,2005-05-04,2005,5,4,314.79,59.43,15.2,267.28,88.64,5853.69,1114.16,7899
27611,2005-05-05,2005,5,5,267.57,51.14,14.34,188.24,83.6,5358.66,1035.57,7268
27612,2005-05-06,2005,5,6,250.4,45.61,13.91,174.61,81.59,4955.83,980.34,6757
27613,2005-05-07,2005,5,7,233.95,42.85,13.7,150.34,79.57,4572.73,954.85,6275
27614,2005-05-08,2005,5,8,219.64,40.08,13.27,145.6,74.54,4289.98,925.11,5808
27615,2005-05-09,2005,5,9,207.48,35.94,12.42,118.84,70.51,4112.95,873.06,5419
27616,2005-05-10,2005,5,10,193.88,33.17,11.77,132.55,68.49,3954.99,824.2,5215
27617,2005-05-11,2005,5,11,251.83,31.79,11.56,108.88,67.49,3755.22,788.09,5064
27618,2005-05-12,2005,5,12,291.9,29.03,11.13,107.2,65.47,3567.73,762.6,4835
27619,2005-05-13,2005,5,13,248.97,26.26,10.49,102.46,62.45,3411.36,710.56,4533
27620,2005-05-14,2005,5,14,219.64,26.26,10.7,1753,64.46,3320.63,707.37,4475
27621,2005-05-15,2005,5,15,222.5,29.03,11.13,1298.67,66.48,3440.66,1101.42,4790
27622,2005-05-16,2005,5,16,201.04,24.88,12.2,288.51,62.45,3731.28,874.12,4919
27623,2005-05-17,2005,5,17,181,22.11,10.49,169.88,61.44,3412.62,777.47,4702
27624,2005-05-18,2005,5,18,143.8,20.73,10.06,118.67,59.43,3243.81,707.37,4348
27625,2005-05-19,2005,5,19,138.08,19.35,9.63,111.19,58.42,2964.37,661.7,4120
27626,2005-05-20,2005,5,20,965.83,73.25,19.27,5629.87,167.2,2927.13,1982.98,6026
27627,2005-05-21,2005,5,21,758.36,85.69,14.13,1680.24,103.75,4041.27,2634.06,6784
27628,2005-05-22,2005,5,22,522.98,77.4,11.35,553.09,76.55,5400.67,1556.01,6668
27629,2005-05-23,2005,5,23,426.4,70.49,11.56,474.18,72.52,8124.83,1189.57,8373
27630,2005-05-24,2005,5,24,592.38,87.08,16.06,1889.6,95.69,7204.76,1644.16,9933
27631,2005-05-25,2005,5,25,614.56,84.31,17.13,2312.12,101.73,7079.4,1947.93,10306
27632,2005-05-26,2005,5,26,490.79,78.78,12.84,856.43,77.56,7810.85,1527.33,9514
27633,2005-05-27,2005,5,27,387.76,70.49,10.92,470.59,66.48,7396.49,1234.18,9587
27634,2005-05-28,2005,5,28,335.54,62.2,10.49,333.18,62.45,6229.99,1062.12,8511
27635,2005-05-29,2005,5,29,313.36,58.05,10.28,277.57,60.43,5207.91,989.9,7192
27636,2005-05-30,2005,5,30,262.56,49.76,9.63,225.2,57.41,4474.84,907.05,5961
27637,2005-05-31,2005,5,31,213.91,41.46,9.63,197.45,59.43,4015.21,859.25,5256
27638,2005-06-01,2005,6,1,187.44,35.94,8.99,164.56,54.39,3554.39,800.84,4775
27639,2005-06-02,2005,6,2,168.84,33.17,8.35,149.09,53.38,3156,732.86,4304
27640,2005-06-03,2005,6,3,173.13,35.94,11.13,222.44,74.54,2946.84,793.4,4050
27641,2005-06-04,2005,6,4,169.56,40.08,10.7,231.41,71.51,2834.04,953.78,3862
27642,2005-06-05,2005,6,5,144.52,33.17,9.2,168.3,59.43,2738.15,915.55,3641
27643,2005-06-06,2005,6,6,123.77,29.03,8.78,140.67,66.48,2716.83,842.26,3788
27644,2005-06-07,2005,6,7,233.95,80.16,11.77,275.25,106.77,2976.32,964.4,4662
27645,2005-06-08,2005,6,8,154.53,51.14,8.78,120.23,63.46,2833.99,848.63,3875
27646,2005-06-09,2005,6,9,166.7,38.7,7.92,106.11,447.22,2789.83,734.99,3607
27647,2005-06-10,2005,6,10,241.1,60.81,13.7,178.75,501.61,2780.18,771.1,3692
27648,2005-06-11,2005,6,11,325.52,123.01,8.99,133.11,88.64,2792.9,682.94,3597
27649,2005-06-12,2005,6,12,252.55,82.93,7.92,93.45,69.5,2772.12,624.53,3443
27650,2005-06-13,2005,6,13,168.84,53.9,7.49,172.24,61.44,2853.37,601.16,3412
27651,2005-06-14,2005,6,14,143.8,40.08,7.92,214.82,58.42,2960.86,808.27,3773
27652,2005-06-15,2005,6,15,137.36,33.17,6.64,84.28,52.38,2849.02,655.33,3686
27653,2005-06-16,2005,6,16,126.63,29.03,6.21,76.28,48.35,2616.17,569.3,3374
27654,2005-06-17,2005,6,17,140.22,24.88,5.78,59.33,46.33,2177.35,487.51,3082
27655,2005-06-18,2005,6,18,109.46,20.73,5.78,43.98,44.32,1943.6,449.28,2694
27656,2005-06-19,2005,6,19,96.58,16.59,5.57,48.23,42.3,1803.4,428.03,2495
27657,2005-06-20,2005,6,20,87.28,15.2,5.78,43.79,42.3,1760.06,422.72,2268
27658,2005-06-21,2005,6,21,78.7,13.41,5.57,59.07,41.3,1690.06,419.54,2205
27659,2005-06-22,2005,6,22,79.41,12.99,5.78,62.06,44.32,1725.87,413.16,2168
27660,2005-06-23,2005,6,23,87.28,13.82,6.42,55.81,51.37,1637.92,413.16,2311
27661,2005-06-24,2005,6,24,70.11,12.02,5.35,55.96,41.3,1644.19,397.23,2178
27662,2005-06-25,2005,6,25,62.24,10.64,5.14,47.82,38.17,1599.34,375.99,2143
27663,2005-06-26,2005,6,26,56.52,9.81,4.92,68.17,36.66,1567.02,348.38,2098
27664,2005-06-27,2005,6,27,54.37,8.98,4.5,71.69,35.56,1438.15,332.44,2021
27665,2005-06-28,2005,6,28,52.23,8.98,5.14,70.67,37.87,1360.79,345.19,1892
27666,2005-06-29,2005,6,29,158.11,10.37,12.84,77.85,74.54,1340.4,342,2086
27667,2005-06-30,2005,6,30,94.44,11.47,10.06,287.38,84.61,1429.29,1079.11,3358
27668,2005-07-01,2005,7,1,55.09,9.68,6.42,137.02,49.36,1492.12,713.74,2571
27669,2005-07-02,2005,7,2,50.8,8.43,5.57,120.03,42.3,1394.57,449.28,2431
27670,2005-07-03,2005,7,3,47.22,6.91,5.14,75.35,37.07,1271.38,359,1997
27671,2005-07-04,2005,7,4,47.22,5.81,4.92,64.39,35.15,1355.99,316.51,1810
27672,2005-07-05,2005,7,5,209.62,6.63,9.2,73.35,36.26,1479.37,349.44,1784
27673,2005-07-06,2005,7,6,98.73,9.68,28.04,360.39,100.72,1648,794.47,2911
27674,2005-07-07,2005,7,7,62.24,9.4,7.92,1081.49,47.34,1486.42,657.45,2673
27675,2005-07-08,2005,7,8,621,96.75,246.18,6530.22,1274.17,4659.84,15092.72,14373
27676,2005-07-09,2005,7,9,402.79,40.08,26.76,861.32,144.04,4595.2,5438.05,16978
27677,2005-07-10,2005,7,10,256.84,20.73,15.63,288.94,83.6,5202.74,1767.37,7826
27678,2005-07-11,2005,7,11,157.4,13.68,12.2,183.77,65.47,5596.21,1149.21,7385
27679,2005-07-12,2005,7,12,140.22,11.47,10.7,119.73,56.41,3889.55,895.37,6212
27680,2005-07-13,2005,7,13,166.7,10.23,9.63,324.38,58.42,2925.95,750.92,4674
27681,2005-07-14,2005,7,14,244.68,9.95,10.49,242.88,80.58,2368.77,1428.55,3815
27682,2005-07-15,2005,7,15,128.06,10.23,12.2,1528.12,64.46,2199.75,2366.4,4673
27683,2005-07-16,2005,7,16,201.04,9.4,10.7,607.38,300.16,2632.78,2173.1,5465
27684,2005-07-17,2005,7,17,289.03,11.89,24.19,525.29,479.45,3306.5,4391.86,6603
27685,2005-07-18,2005,7,18,223.21,11.06,11.35,375.33,98.71,5032.94,2033.96,7430
27686,2005-07-19,2005,7,19,382.76,8.85,10.28,145.95,79.57,4935.6,1322.34,7063
27687,2005-07-20,2005,7,20,336.97,7.05,12.42,113.72,69.5,4799.68,1134.34,6141
27688,2005-07-21,2005,7,21,218.92,5.67,8.99,91.98,59.43,4830.05,842.26,6099
27689,2005-07-22,2005,7,22,178.14,5.11,8.78,248.8,54.39,3799.08,831.64,5547
27690,2005-07-23,2005,7,23,138.79,4.84,7.71,100.34,85.62,3335.32,822.08,4576
27691,2005-07-24,2005,7,24,110.18,4.15,6.85,62.96,57.41,2892.89,648.96,4037
27692,2005-07-25,2005,7,25,94.44,4.15,7.92,57.46,56.41,2461.64,607.53,3574
27693,2005-07-26,2005,7,26,98.01,4.56,6.85,48.17,50.36,2337.49,1011.14,3182
27694,2005-07-27,2005,7,27,80.84,4.42,6.21,103.69,55.4,2381.19,645.77,3192
27695,2005-07-28,2005,7,28,77.98,4.42,5.99,149.54,58.42,1833.79,525.75,3281
27696,2005-07-29,2005,7,29,72.26,4.28,5.78,73.03,83.6,1553.02,463.08,2601
27697,2005-07-30,2005,7,30,65.1,4.01,5.99,74.05,63.46,1361.75,436.53,2345
27698,2005-07-31,2005,7,31,60.1,3.46,5.78,59.62,49.36,1218.39,414.23,2058
27699,2005-08-01,2005,8,1,55.09,3.18,5.57,58.04,47.34,1350.12,388.74,1795
27700,2005-08-02,2005,8,2,51.51,2.9,5.14,51.25,42.3,1437.97,365.37,1801
27701,2005-08-03,2005,8,3,47.93,2.76,4.92,48.69,38.28,1545.88,330.32,1810
27702,2005-08-04,2005,8,4,45.07,2.49,4.71,50.15,35.35,1494.54,305.89,1957
27703,2005-08-05,2005,8,5,43.64,2.35,4.71,52.26,32.94,1481.6,283.59,1910
27704,2005-08-06,2005,8,6,38.63,2.21,4.71,50.41,33.14,1355.46,276.15,1832
27705,2005-08-07,2005,8,7,139.51,2.21,4.5,45.96,33.04,1279.46,270.84,1735
27706,2005-08-08,2005,8,8,193.17,11.89,4.28,149.33,33.04,1191.71,688.25,1726
27707,2005-08-09,2005,8,9,161.69,10.5,5.57,841.28,42.3,1394.41,684.01,2077
27708,2005-08-10,2005,8,10,160.26,6.36,4.92,337.98,40.29,1723.84,562.92,2343
27709,2005-08-11,2005,8,11,72.97,4.7,4.5,120.87,34.45,1871.12,417.41,2391
27710,2005-08-12,2005,8,12,55.09,3.87,4.28,87.29,31.93,1702.11,344.13,2443
27711,2005-08-13,2005,8,13,49.36,3.59,3.85,64.26,29.61,1971.02,299.52,2229
27712,2005-08-14,2005,8,14,45.07,3.18,3.85,51.06,28.81,1945.99,270.84,2377
27713,2005-08-15,2005,8,15,42.93,3.18,3.64,41.08,26.89,1742.7,248.54,2303
27714,2005-08-16,2005,8,16,41.5,3.87,3.85,190.44,40.69,1614.22,299.52,2052
27715,2005-08-17,2005,8,17,39.35,4.7,4.71,273.71,39.48,1482.77,387.67,1933
27716,2005-08-18,2005,8,18,37.2,3.73,3.85,91.78,32.33,1613.98,399.36,1913
27717,2005-08-19,2005,8,19,37.92,3.18,4.28,94.56,39.28,1582.84,338.82,2093
27718,2005-08-20,2005,8,20,35.06,3.32,4.71,84.58,41.3,1628.86,348.38,2120
27719,2005-08-21,2005,8,21,215.35,4.84,3.85,60.89,34.55,1454.75,348.38,2102
27720,2005-08-22,2005,8,22,83.71,3.59,3.43,49.21,32.53,1325.48,294.21,1877
27721,2005-08-23,2005,8,23,56.52,2.76,3.21,39.26,28.4,1273.97,250.66,1716
27722,2005-08-24,2005,8,24,46.5,2.21,3,34.82,26.79,1197,224.11,1574
27723,2005-08-25,2005,8,25,41.5,2.07,2.78,33.49,24.58,1080.67,202.86,1478
27724,2005-08-26,2005,8,26,40.06,1.94,2.78,31.47,25.99,1016.23,191.18,1408
27725,2005-08-27,2005,8,27,55.8,3.18,3.85,70.34,30.02,977.06,202.86,1362
27726,2005-08-28,2005,8,28,156.68,6.77,5.35,101.67,36.36,1068.91,271.9,1478
27727,2005-08-29,2005,8,29,90.14,8.02,4.07,58.73,33.24,1128.64,294.21,1528
27728,2005-08-30,2005,8,30,59.38,5.53,3.85,46.46,30.72,1182.1,269.78,1543
27729,2005-08-31,2005,8,31,57.23,6.08,3.64,30.86,30.22,1680.35,499.2,1558
27730,2005-09-01,2005,9,1,67.97,9.4,3.21,25.23,27.4,1432.8,608.59,2070
27731,2005-09-02,2005,9,2,60.1,5.94,3,20.53,25.68,1399.33,380.24,1962
27732,2005-09-03,2005,9,3,42.93,4.15,2.57,18.85,23.57,1159.43,266.59,1895
27733,2005-09-04,2005,9,4,34.34,3.32,2.57,19,21.66,1137.11,223.05,1532
27734,2005-09-05,2005,9,5,27.9,2.76,2.57,16.77,20.85,1125.36,195.43,1493
27735,2005-09-06,2005,9,6,27.9,2.49,2.57,17.48,20.55,1041.53,182.68,1432
27736,2005-09-07,2005,9,7,32.91,2.21,2.35,21.43,19.14,949.1,172.06,1375
27737,2005-09-08,2005,9,8,33.63,2.07,2.35,19.76,18.43,987.29,164.63,1285
27738,2005-09-09,2005,9,9,30.76,1.94,2.35,18.94,18.13,877.42,156.13,1283
27739,2005-09-10,2005,9,10,32.91,1.94,2.35,26.96,17.43,799.66,149.76,1198
27740,2005-09-11,2005,9,11,26.47,1.8,2.35,27.42,16.92,799.66,147.63,1108
27741,2005-09-12,2005,9,12,22.89,1.66,2.14,24.42,16.62,828.25,148.7,1030
27742,2005-09-13,2005,9,13,27.9,1.66,2.14,19.78,15.81,808.06,142.32,1043
27743,2005-09-14,2005,9,14,28.62,1.66,2.08,24.78,14.91,794.92,139.14,1085
27744,2005-09-15,2005,9,15,30.05,1.66,2.78,22.14,15.01,786.29,150.82,1090
27745,2005-09-16,2005,9,16,27.9,1.52,2.57,24.88,15.11,826.43,138.08,1051
27746,2005-09-17,2005,9,17,20.75,1.52,2.35,19.69,15.21,794.9,135.95,1029
27747,2005-09-18,2005,9,18,17.89,1.38,2.12,16.1,14.61,846.61,131.7,1037
27748,2005-09-19,2005,9,19,17.17,1.33,1.99,20.27,14.3,814.29,132.76,1025
27749,2005-09-20,2005,9,20,26.47,1.33,1.88,16.35,14.3,807.83,131.7,1026
27750,2005-09-21,2005,9,21,27.9,1.26,1.84,17.02,14,846.61,124.27,1019
27751,2005-09-22,2005,9,22,27.9,1.19,1.65,19.26,13.7,730.27,118.96,1045
27752,2005-09-23,2005,9,23,26.47,1.16,1.58,14.29,14.4,749.66,115.77,974
27753,2005-09-24,2005,9,24,19.32,1.16,1.58,15.14,14.71,756.12,114.71,916
27754,2005-09-25,2005,9,25,18.6,1.19,1.95,15.77,16.02,743.19,116.83,936
27755,2005-09-26,2005,9,26,18.6,1.17,2.14,22.82,18.03,749.66,124.27,942
27756,2005-09-27,2005,9,27,27.9,1.26,2.35,22.05,22.06,732.61,131.7,1064
27757,2005-09-28,2005,9,28,30.76,1.52,2.06,19.47,19.04,730.64,128.52,1006
27758,2005-09-29,2005,9,29,27.9,1.35,1.84,19.19,19.44,723.38,129.58,873
27759,2005-09-30,2005,9,30,31.48,1.52,1.84,18.94,20.04,720.23,127.45,916
27760,2005-10-01,2005,10,1,23.61,1.52,1.8,17.43,21.66,727.87,123.21,935
27761,2005-10-02,2005,10,2,19.32,1.31,1.84,16.05,23.87,844.2,123.21,932
27762,2005-10-03,2005,10,3,17.89,1.16,1.84,26.56,24.98,817.65,124.27,939
27763,2005-10-04,2005,10,4,22.18,1.13,1.73,28.34,27.2,685.57,124.27,1056
27764,2005-10-05,2005,10,5,22.89,1.08,1.8,26.66,28.4,746.69,124.27,971
27765,2005-10-06,2005,10,6,25.76,1.01,1.73,32.64,29.31,1043.13,125.33,839
27766,2005-10-07,2005,10,7,39.35,15.2,21.62,1152.98,200.44,1672.15,562.92,1747
27767,2005-10-08,2005,10,8,71.54,31.79,76.21,11765.09,1448.42,2270.58,4057.3,10503
27768,2005-10-09,2005,10,9,54.37,20.73,20.98,4333.21,177.28,2700.47,4019.06,9113
27769,2005-10-10,2005,10,10,37.2,10.09,8.99,558.27,76.55,3511.05,1382.88,5507
27770,2005-10-11,2005,10,11,38.63,11.33,6.85,316.63,60.43,3590.25,778.53,4798
27771,2005-10-12,2005,10,12,41.5,9.95,5.99,259.31,53.38,2521.88,619.22,3937
27772,2005-10-13,2005,10,13,36.49,6.5,5.78,175.9,50.36,2045.96,518.31,3106
27773,2005-10-14,2005,10,14,30.76,4.56,6.85,166.02,53.38,1817.99,513,2697
27774,2005-10-15,2005,10,15,24.32,3.73,5.57,132.23,47.34,1722.8,492.82,2440
27775,2005-10-16,2005,10,16,20.75,3.18,4.71,99.37,41.3,1526.55,409.98,2291
27776,2005-10-17,2005,10,17,20.03,2.9,4.5,80.66,40.29,1373.19,347.31,2009
27777,2005-10-18,2005,10,18,23.61,2.49,4.28,68.89,37.27,1276.63,312.26,1806
27778,2005-10-19,2005,10,19,27.9,2.21,4.07,67.22,37.27,1192.61,286.77,1705
27779,2005-10-20,2005,10,20,28.62,2.21,4.07,62.13,37.27,1154.22,272.96,1596
27780,2005-10-21,2005,10,21,41.5,3.32,4.5,73.61,40.29,1135.61,281.46,1570
27781,2005-10-22,2005,10,22,120.91,11.33,11.56,363.11,109.79,1291.51,532.12,1893
27782,2005-10-23,2005,10,23,143.09,13.82,10.92,401.55,85.62,1358.49,1028.13,2268
27783,2005-10-24,2005,10,24,92.29,17.97,7.28,208.85,60.43,1434.27,948.47,2321
27784,2005-10-25,2005,10,25,198.89,69.11,44.1,3425.88,235.7,2208.46,2461.99,4111
27785,2005-10-26,2005,10,26,206.76,93.99,29.11,1362.58,156.12,2989.12,4818.84,6535
27786,2005-10-27,2005,10,27,269.72,89.84,14.34,539.95,91.66,4330.31,2089.19,6684
27787,2005-10-28,2005,10,28,189.59,56.67,11.13,370.48,74.54,4229.05,1345.71,6174
27788,2005-10-29,2005,10,29,160.26,49.76,9.42,295.51,65.47,3409.99,1034.5,5289
27789,2005-10-30,2005,10,30,154.53,49.76,8.35,208.2,60.43,2709.82,849.7,4291
27790,2005-10-31,2005,10,31,151.67,42.85,7.71,156.51,58.42,2373.17,730.74,3570
27791,2005-11-01,2005,11,1,138.79,31.79,7.28,139.63,55.4,2031.61,652.14,3161
27792,2005-11-02,2005,11,2,183.15,27.64,6.64,116.66,53.38,1824.21,591.6,2838
27793,2005-11-03,2005,11,3,137.36,22.11,6.21,109.01,52.38,1668.88,542.74,2542
27794,2005-11-04,2005,11,4,100.88,15.2,6.21,98.4,52.38,1614.42,506.63,2354
27795,2005-11-05,2005,11,5,77.98,13.27,5.99,90.76,52.38,1519.62,480.08,2290
27796,2005-11-06,2005,11,6,69.4,11.2,5.78,80.44,51.37,1436.57,454.59,2197
27797,2005-11-07,2005,11,7,66.54,9.95,5.57,74.71,51.37,1391.92,421.66,2057
27798,2005-11-08,2005,11,8,71.54,8.98,5.35,76.99,52.38,1295.55,407.85,1987
27799,2005-11-09,2005,11,9,134.5,12.58,5.57,104.19,53.38,1412.48,413.16,1871
27800,2005-11-10,2005,11,10,202.47,22.11,5.35,95.77,53.38,1389.79,418.48,1936
27801,2005-11-11,2005,11,11,140.94,20.73,4.92,78.37,52.38,1345.01,396.17,1905
27802,2005-11-12,2005,11,12,101.59,15.2,4.92,75.73,52.38,1284.97,378.11,1876
27803,2005-11-13,2005,11,13,83.71,12.85,4.92,68.19,53.38,1319.1,378.11,1818
27804,2005-11-14,2005,11,14,83.71,11.47,5.14,66.54,53.38,1361.61,363.24,1829
27805,2005-11-15,2005,11,15,99.45,19.35,5.14,67.55,53.38,1405.09,360.06,1870
27806,2005-11-16,2005,11,16,268.29,110.57,10.7,114.98,67.49,1428.6,471.58,1958
27807,2005-11-17,2005,11,17,348.42,131.3,17.77,501.26,100.72,1414.31,987.77,2480
27808,2005-11-18,2005,11,18,212.48,82.93,8.99,212.72,61.44,1420.97,823.14,2497
27809,2005-11-19,2005,11,19,159.54,59.43,7.49,146.6,56.41,1629.15,576.73,2342
27810,2005-11-20,2005,11,20,132.36,44.23,6.85,111.78,54.39,1785.25,509.82,2351
27811,2005-11-21,2005,11,21,114.47,35.94,7.28,176.87,62.45,1668.52,503.44,2527
27812,2005-11-22,2005,11,22,118.05,31.79,37.03,1851.32,200.44,2147.01,2118.93,3581
27813,2005-11-23,2005,11,23,120.19,27.64,17.34,739.06,104.75,2479.19,2419.51,4650
27814,2005-11-24,2005,11,24,110.18,27.64,13.06,367.72,81.59,2794.71,1390.31,4482
27815,2005-11-25,2005,11,25,87.28,37.32,10.28,266.8,69.5,3083.97,1039.82,4198
27816,2005-11-26,2005,11,26,114.47,31.79,8.99,203.03,62.45,2614.5,838.01,3928
27817,2005-11-27,2005,11,27,100.16,23.5,8.56,181.83,62.45,2253.35,744.55,3411
27818,2005-11-28,2005,11,28,331.25,67.73,8.35,197.24,61.44,2104.69,726.49,3039
27819,2005-11-29,2005,11,29,1337.86,554.24,27.4,247.73,65.47,2421.98,928.29,2930
27820,2005-11-30,2005,11,30,1709.88,815.46,60.37,875.98,141.01,10772.39,12001.95,8547
27821,2005-12-01,2005,12,1,801.28,255.7,20.98,415.87,82.59,40891.54,4079.6,42446
27822,2005-12-02,2005,12,2,455.02,140.98,16.7,270.23,72.52,24217.54,2347.28,37509
27823,2005-12-03,2005,12,3,366.3,93.99,13.7,209.12,66.48,14524.15,1751.44,20451
27824,2005-12-04,2005,12,4,643.89,74.64,15.2,232.48,73.53,10387.72,1563.44,14186
27825,2005-12-05,2005,12,5,678.23,73.25,13.7,226.93,72.52,8026.81,1642.04,10954
27826,2005-12-06,2005,12,6,482.2,66.34,12.63,237.69,68.49,6379.97,1405.18,9081
27827,2005-12-07,2005,12,7,379.18,56.67,11.56,245.01,64.46,5498.09,1174.7,7562
27828,2005-12-08,2005,12,8,309.78,52.52,10.49,195.17,61.44,4866.79,979.27,6692
27829,2005-12-09,2005,12,9,271.86,46.99,11.99,353.18,71.51,4390.02,962.28,6043
27830,2005-12-10,2005,12,10,243.25,41.46,11.56,465.79,71.51,3943.45,955.91,5424
27831,2005-12-11,2005,12,11,214.63,37.32,10.7,364.23,63.46,3589.35,912.36,4928
27832,2005-12-12,2005,12,12,186.01,34.55,10.7,400.52,63.46,3415.62,938.91,4598
27833,2005-12-13,2005,12,13,171.7,30.41,9.63,328.07,60.43,3352.94,823.14,4529
27834,2005-12-14,2005,12,14,157.4,27.64,8.99,236.03,66.48,3033.3,619.22,4136
27835,2005-12-15,2005,12,15,143.09,26.26,9.63,453.55,61.44,2911.28,691.44,3732
27836,2005-12-16,2005,12,16,135.93,24.88,55.66,4197.37,276.99,3002.74,3027.04,6191
27837,2005-12-17,2005,12,17,128.78,23.5,25.69,1430.38,144.04,2970.43,4305.83,7141
27838,2005-12-18,2005,12,18,121.62,22.11,17.98,778.41,108.78,3294.56,2454.56,6461
27839,2005-12-19,2005,12,19,114.47,20.73,14.98,589.91,94.68,3540.94,2024.4,5745
27840,2005-12-20,2005,12,20,107.31,19.35,13.27,441.01,82.59,3413.44,1634.6,5574
27841,2005-12-21,2005,12,21,100.16,17.97,11.56,319.04,78.57,3104.38,1322.34,4859
27842,2005-12-22,2005,12,22,93.01,19.35,10.49,268.55,73.53,2865.45,1238.43,4365
27843,2005-12-23,2005,12,23,85.85,24.88,10.28,267.65,69.5,2857.66,1137.53,4115
27844,2005-12-24,2005,12,24,114.47,37.32,10.06,266.11,72.52,2895.7,1160.9,4077
27845,2005-12-25,2005,12,25,144.52,71.87,15.41,1145.1,114.83,2869.28,1423.24,4263
27846,2005-12-26,2005,12,26,470.04,175.53,23.55,1287.63,151.09,3257.07,3226.72,5317
27847,2005-12-27,2005,12,27,349.85,179.68,14.13,637.23,103.75,4483.49,2689.29,6426
27848,2005-12-28,2005,12,28,309.07,154.8,12.84,449.81,95.69,6335.65,2020.15,7534
27849,2005-12-29,2005,12,29,570.92,205.94,13.7,618.96,103.75,7121.38,1806.67,8898
27850,2005-12-30,2005,12,30,556.61,254.31,12.84,507.82,96.7,6932.76,2001.03,9230
27851,2005-12-31,2005,12,31,441.42,212.85,11.56,359.68,86.62,7125.48,1667.53,8983
