sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
25604,2039-11-06,2039,11,6,71,9,6,108,53,1392,439,1944
25605,2039-11-07,2039,11,7,69,9,6,99,52,1385,430,1917
25606,2039-11-08,2039,11,8,68,8,6,96,51,1357,415,1916
25607,2039-11-09,2039,11,9,66,7,6,89,50,1306,398,1886
25608,2039-11-10,2039,11,10,66,6,6,83,48,1299,383,1860
25609,2039-11-11,2039,11,11,64,5,6,80,47,1301,372,1855
25610,2039-11-12,2039,11,12,64,5,6,77,47,1300,363,1855
25611,2039-11-13,2039,11,13,58,4,6,70,45,1300,361,1744
25612,2039-11-14,2039,11,14,53,4,5,67,44,1289,347,1728
25613,2039-11-15,2039,11,15,53,4,5,64,44,1283,330,1664
25614,2039-11-16,2039,11,16,51,4,5,61,43,1265,317,1659
25615,2039-11-17,2039,11,17,49,4,5,58,43,1243,308,1623
25616,2039-11-18,2039,11,18,47,4,5,52,43,1224,294,1607
25617,2039-11-19,2039,11,19,47,3,5,47,42,1215,285,1603
25618,2039-11-20,2039,11,20,45,3,5,40,42,1215,282,1594
25619,2039-11-21,2039,11,21,45,3,5,38,42,1214,278,1510
25620,2039-11-22,2039,11,22,45,3,5,35,41,1200,277,1465
25621,2039-11-23,2039,11,23,43,3,5,35,40,1200,269,1465
25622,2039-11-24,2039,11,24,43,3,5,32,39,1189,266,1465
25623,2039-11-25,2039,11,25,43,3,5,31,39,1183,254,1457
25624,2039-11-26,2039,11,26,51,3,6,31,43,1183,263,1452
25625,2039-11-27,2039,11,27,100,15,32,83,79,1214,483,1820
25626,2039-11-28,2039,11,28,88,13,7,71,47,1218,434,1552
25627,2039-11-29,2039,11,29,84,12,5,58,44,1218,368,1555
25628,2039-11-30,2039,11,30,81,9,5,44,43,1216,303,1512
25629,2039-12-01,2039,12,1,71,7,5,36,41,1216,268,1498
25630,2039-12-02,2039,12,2,68,4,5,34,41,1203,242,1458
25631,2039-12-03,2039,12,3,64,4,5,30,40,1203,239,1447
25632,2039-12-04,2039,12,4,58,4,5,28,39,1203,228,1425
25633,2039-12-05,2039,12,5,58,4,4,26,39,1211,219,1431
25634,2039-12-06,2039,12,6,56,4,13,44,48,1211,258,1453
25635,2039-12-07,2039,12,7,58,3,7,54,44,1221,342,1448
25636,2039-12-08,2039,12,8,58,3,5,50,40,1203,287,1441
25637,2039-12-09,2039,12,9,56,3,5,43,39,1188,251,1425
25638,2039-12-10,2039,12,10,58,3,10,33,48,1156,329,1411
25639,2039-12-11,2039,12,11,81,7,10,63,48,1154,410,1411
25640,2039-12-12,2039,12,12,84,10,6,74,43,1142,410,1368
25641,2039-12-13,2039,12,13,84,4,10,67,49,1125,402,1391
25642,2039-12-14,2039,12,14,143,11,44,129,116,1145,882,1605
25643,2039-12-15,2039,12,15,223,29,18,407,96,1197,1463,1839
25644,2039-12-16,2039,12,16,232,32,13,486,74,1223,1395,2670
25645,2039-12-17,2039,12,17,207,28,12,262,66,1321,1148,2511
25646,2039-12-18,2039,12,18,186,26,10,173,62,1386,832,2309
25647,2039-12-19,2039,12,19,176,25,9,155,59,1407,692,2199
25648,2039-12-20,2039,12,20,172,22,9,139,59,1407,595,2069
25649,2039-12-21,2039,12,21,165,21,9,138,59,1397,614,2042
25650,2039-12-22,2039,12,22,158,19,9,232,56,1407,742,2088
25651,2039-12-23,2039,12,23,150,18,8,299,55,1641,772,2472
25652,2039-12-24,2039,12,24,145,17,8,186,54,1642,644,2481
25653,2039-12-25,2039,12,25,143,14,8,144,53,1552,568,2334
25654,2039-12-26,2039,12,26,129,11,8,133,52,1482,547,2175
25655,2039-12-27,2039,12,27,120,10,7,127,51,1422,467,1925
25656,2039-12-28,2039,12,28,120,9,7,124,50,1439,414,1839
25657,2039-12-29,2039,12,29,118,4,7,121,49,1439,396,1783
25658,2039-12-30,2039,12,30,120,4,7,115,48,1413,386,1757
25659,2039-12-31,2039,12,31,124,10,6,108,46,1414,380,1750
25660,2040-01-01,2040,1,1,150,19,8,84,52,2460,657,3570
25661,2040-01-02,2040,1,2,152,18,8,77,51,2356,630,3422
25662,2040-01-03,2040,1,3,188,21,8,72,51,2182,629,3339
25663,2040-01-04,2040,1,4,188,25,9,152,63,2214,652,3346
25664,2040-01-05,2040,1,5,210,26,12,462,86,2111,698,3565
25665,2040-01-06,2040,1,6,201,23,8,197,59,1968,618,3284
25666,2040-01-07,2040,1,7,197,23,8,144,55,1846,562,3061
25667,2040-01-08,2040,1,8,173,26,7,123,53,1789,533,2906
25668,2040-01-09,2040,1,9,163,23,8,105,53,1647,527,2855
25669,2040-01-10,2040,1,10,210,29,11,238,114,1699,634,2920
25670,2040-01-11,2040,1,11,263,51,14,396,113,1938,1804,3214
25671,2040-01-12,2040,1,12,250,55,10,216,80,2042,1375,3768
25672,2040-01-13,2040,1,13,319,59,10,163,70,2030,1008,3643
25673,2040-01-14,2040,1,14,295,57,8,127,60,1985,849,3346
25674,2040-01-15,2040,1,15,268,46,8,102,56,1881,665,3186
25675,2040-01-16,2040,1,16,221,53,7,93,58,1879,627,3006
25676,2040-01-17,2040,1,17,206,44,7,91,55,1838,581,2955
25677,2040-01-18,2040,1,18,244,39,7,79,61,1766,433,2703
25678,2040-01-19,2040,1,19,188,35,7,76,52,1763,428,2591
25679,2040-01-20,2040,1,20,178,30,8,76,56,1675,460,2531
25680,2040-01-21,2040,1,21,169,35,7,81,54,1549,484,2032
25681,2040-01-22,2040,1,22,150,35,7,84,51,1479,526,2023
25682,2040-01-23,2040,1,23,141,30,7,64,51,1544,522,2104
25683,2040-01-24,2040,1,24,131,25,8,60,50,1674,536,2313
25684,2040-01-25,2040,1,25,150,26,7,62,53,1803,503,2384
25685,2040-01-26,2040,1,26,131,26,9,81,59,1350,469,1823
25686,2040-01-27,2040,1,27,124,26,7,80,50,1414,444,2016
25687,2040-01-28,2040,1,28,120,23,6,67,47,1544,427,2153
25688,2040-01-29,2040,1,29,116,21,7,62,45,1672,425,2302
25689,2040-01-30,2040,1,30,113,19,6,58,43,1673,426,2392
25690,2040-01-31,2040,1,31,109,18,8,77,63,1545,510,2140
25691,2040-02-01,2040,2,1,109,17,8,89,59,1484,495,2138
25692,2040-02-02,2040,2,2,105,15,8,82,53,1620,477,2242
25693,2040-02-03,2040,2,3,105,15,7,77,50,1691,476,2315
25694,2040-02-04,2040,2,4,98,14,7,74,54,1693,476,2365
25695,2040-02-05,2040,2,5,94,14,7,75,53,1692,493,2345
25696,2040-02-06,2040,2,6,84,13,7,80,50,1627,477,2235
25697,2040-02-07,2040,2,7,75,13,7,84,48,1628,505,2308
25698,2040-02-08,2040,2,8,84,12,8,127,53,1629,511,2326
25699,2040-02-09,2040,2,9,94,12,8,159,54,1630,511,2319
25700,2040-02-10,2040,2,10,113,23,10,337,62,1695,559,2391
25701,2040-02-11,2040,2,11,368,55,22,950,111,2212,847,2843
25702,2040-02-12,2040,2,12,492,90,25,927,138,2535,1519,3517
25703,2040-02-13,2040,2,13,308,55,15,448,86,3052,1552,3805
25704,2040-02-14,2040,2,14,1914,207,22,510,122,3698,1608,4350
25705,2040-02-15,2040,2,15,1274,249,24,498,141,4254,3656,5139
25706,2040-02-16,2040,2,16,829,180,19,337,102,6603,3075,7173
25707,2040-02-17,2040,2,17,732,166,17,267,95,7309,3178,8664
25708,2040-02-18,2040,2,18,2439,346,29,736,148,7112,2433,9506
25709,2040-02-19,2040,2,19,4823,2142,112,1716,490,8975,6795,12205
25710,2040-02-20,2040,2,20,1432,752,42,705,211,30551,7423,22912
25711,2040-02-21,2040,2,21,850,395,28,429,142,31576,4121,37844
25712,2040-02-22,2040,2,22,640,256,23,328,117,22143,3250,26535
25713,2040-02-23,2040,2,23,524,206,20,269,106,16982,2726,20325
25714,2040-02-24,2040,2,24,471,210,18,231,98,13067,2412,15859
25715,2040-02-25,2040,2,25,413,224,17,201,92,10048,2246,13021
25716,2040-02-26,2040,2,26,330,188,16,181,88,7799,2014,11222
25717,2040-02-27,2040,2,27,296,151,16,172,88,6276,1808,9505
25718,2040-02-28,2040,2,28,441,153,43,1092,251,6432,4852,9459
25719,2040-02-29,2040,2,29,330,123,22,551,130,7435,3342,10092
25720,2040-03-01,2040,3,1,298,112,19,383,109,7785,2257,8718
25721,2040-03-02,2040,3,2,265,102,18,309,99,7208,2003,8101
25722,2040-03-03,2040,3,3,235,90,16,239,90,6366,1727,7555
25723,2040-03-04,2040,3,4,223,79,15,207,86,5444,1540,6872
25724,2040-03-05,2040,3,5,199,70,15,186,82,4846,1416,6232
25725,2040-03-06,2040,3,6,186,61,13,145,79,4325,1276,5778
25726,2040-03-07,2040,3,7,178,54,13,118,77,3966,1151,5252
25727,2040-03-08,2040,3,8,167,50,12,103,76,3667,1097,4842
25728,2040-03-09,2040,3,9,167,46,12,104,78,3318,1067,4547
25729,2040-03-10,2040,3,10,139,43,11,92,73,3116,1038,4298
25730,2040-03-11,2040,3,11,250,62,18,113,106,3123,1125,4259
25731,2040-03-12,2040,3,12,739,160,23,200,126,3911,3485,4944
25732,2040-03-13,2040,3,13,409,155,15,169,89,12854,2711,9209
25733,2040-03-14,2040,3,14,313,137,14,125,80,14017,1725,15053
25734,2040-03-15,2040,3,15,263,117,13,115,75,11512,1496,13503
25735,2040-03-16,2040,3,16,235,104,13,101,74,9194,1366,10911
25736,2040-03-17,2040,3,17,283,105,21,195,115,8000,1706,9617
25737,2040-03-18,2040,3,18,248,87,16,195,86,7239,1882,8914
25738,2040-03-19,2040,3,19,218,79,14,124,79,6505,1372,8347
25739,2040-03-20,2040,3,20,203,76,14,107,76,5648,1268,7218
25740,2040-03-21,2040,3,21,375,104,84,2653,635,6012,3450,8331
25741,2040-03-22,2040,3,22,657,152,114,2352,860,14834,18723,18839
25742,2040-03-23,2040,3,23,1032,283,44,988,243,24725,7103,33082
25743,2040-03-24,2040,3,24,1220,370,32,581,179,21389,4008,26989
25744,2040-03-25,2040,3,25,1032,274,28,456,154,17665,3175,21532
25745,2040-03-26,2040,3,26,844,196,25,486,142,15348,2825,18307
25746,2040-03-27,2040,3,27,694,149,23,332,135,13478,2348,15943
25747,2040-03-28,2040,3,28,563,124,36,684,206,11536,2704,14613
25748,2040-03-29,2040,3,29,469,111,25,444,147,10120,2482,12928
25749,2040-03-30,2040,3,30,357,94,21,297,126,8956,1972,11458
25750,2040-03-31,2040,3,31,338,79,19,232,116,7391,1714,10037
25751,2040-04-01,2040,4,1,330,69,18,194,110,6092,1548,8557
25752,2040-04-02,2040,4,2,327,66,17,166,106,5149,1436,7460
25753,2040-04-03,2040,4,3,430,69,17,174,107,4566,1387,6607
25754,2040-04-04,2040,4,4,1021,113,21,259,144,4495,1568,6212
25755,2040-04-05,2040,4,5,858,127,17,247,114,6392,1697,6208
25756,2040-04-06,2040,4,6,631,142,16,175,103,7729,1343,8247
25757,2040-04-07,2040,4,7,469,137,15,134,96,7162,1189,8172
25758,2040-04-08,2040,4,8,375,124,24,569,118,6627,1272,7873
25759,2040-04-09,2040,4,9,413,112,55,1974,256,7391,4894,10945
25760,2040-04-10,2040,4,10,375,98,25,573,137,6678,2962,11058
25761,2040-04-11,2040,4,11,338,88,21,347,116,6154,2121,9131
25762,2040-04-12,2040,4,12,375,94,20,290,112,5463,1862,8025
25763,2040-04-13,2040,4,13,338,87,17,221,102,4829,1627,6990
25764,2040-04-14,2040,4,14,300,86,16,188,97,4392,1467,6404
25765,2040-04-15,2040,4,15,281,82,16,179,98,4057,1380,5985
25766,2040-04-16,2040,4,16,244,76,16,192,98,3846,1335,5700
25767,2040-04-17,2040,4,17,281,119,29,1915,312,3828,1845,7190
25768,2040-04-18,2040,4,18,319,173,43,2778,345,4439,4809,8994
25769,2040-04-19,2040,4,19,289,199,32,1270,222,5985,6349,11037
25770,2040-04-20,2040,4,20,251,182,25,668,161,9984,3248,11766
25771,2040-04-21,2040,4,21,296,199,25,527,235,11490,3184,13490
25772,2040-04-22,2040,4,22,338,319,26,591,219,11665,5424,15126
25773,2040-04-23,2040,4,23,435,384,24,403,155,21161,3907,19532
25774,2040-04-24,2040,4,24,366,278,21,299,135,19752,2866,25435
25775,2040-04-25,2040,4,25,319,203,19,467,125,13656,2367,17986
25776,2040-04-26,2040,4,26,272,152,18,555,118,10476,2099,13524
25777,2040-04-27,2040,4,27,244,120,17,389,113,8659,1905,11082
25778,2040-04-28,2040,4,28,221,100,16,319,111,7993,1775,9834
25779,2040-04-29,2040,4,29,199,84,16,260,106,7194,1623,9305
25780,2040-04-30,2040,4,30,195,70,14,212,100,6197,1460,8199
25781,2040-05-01,2040,5,1,178,61,13,160,93,5539,1315,7212
25782,2040-05-02,2040,5,2,306,66,13,135,93,4991,1269,6543
25783,2040-05-03,2040,5,3,233,55,12,115,88,4652,1202,5934
25784,2040-05-04,2040,5,4,197,48,12,102,85,4220,1083,5581
25785,2040-05-05,2040,5,5,190,46,11,93,83,3903,989,5220
25786,2040-05-06,2040,5,6,165,43,10,97,81,3700,860,4947
25787,2040-05-07,2040,5,7,148,39,10,87,76,3394,905,4670
25788,2040-05-08,2040,5,8,135,37,9,73,72,3248,850,4335
25789,2040-05-09,2040,5,9,131,36,9,68,68,3333,791,4281
25790,2040-05-10,2040,5,10,131,33,10,70,86,3178,754,4195
25791,2040-05-11,2040,5,11,116,30,12,95,92,2893,1069,4087
25792,2040-05-12,2040,5,12,111,29,9,82,72,2686,863,3944
25793,2040-05-13,2040,5,13,113,32,9,84,86,2577,729,3701
25794,2040-05-14,2040,5,14,116,40,9,182,99,2470,759,3403
25795,2040-05-15,2040,5,15,107,28,7,95,68,2452,704,3093
25796,2040-05-16,2040,5,16,111,23,7,57,63,2455,616,2946
25797,2040-05-17,2040,5,17,105,22,7,48,60,2286,577,2866
25798,2040-05-18,2040,5,18,101,21,7,38,56,2177,562,2738
25799,2040-05-19,2040,5,19,280,39,8,42,60,2159,564,2676
25800,2040-05-20,2040,5,20,439,88,9,52,72,2279,680,2674
25801,2040-05-21,2040,5,21,261,84,9,61,71,2330,724,2771
25802,2040-05-22,2040,5,22,360,147,10,274,106,2570,819,3238
25803,2040-05-23,2040,5,23,265,156,9,240,87,3148,1074,3602
25804,2040-05-24,2040,5,24,621,290,11,148,101,3863,1259,4165
25805,2040-05-25,2040,5,25,357,206,8,98,73,6078,1554,5113
25806,2040-05-26,2040,5,26,244,131,7,73,61,7075,1103,7563
25807,2040-05-27,2040,5,27,261,101,7,52,58,5849,791,7108
25808,2040-05-28,2040,5,28,773,111,10,49,92,4859,832,5950
25809,2040-05-29,2040,5,29,963,135,13,59,112,4514,1747,5257
25810,2040-05-30,2040,5,30,555,116,8,40,76,6610,1499,6006
25811,2040-05-31,2040,5,31,388,102,7,35,66,7165,991,7619
25812,2040-06-01,2040,6,1,304,88,7,33,60,6393,849,7291
25813,2040-06-02,2040,6,2,248,70,7,39,54,5506,753,6376
25814,2040-06-03,2040,6,3,274,57,6,65,48,4446,663,5354
25815,2040-06-04,2040,6,4,210,46,6,47,45,3584,594,4383
25816,2040-06-05,2040,6,5,193,43,6,37,47,3073,570,3884
25817,2040-06-06,2040,6,6,433,390,8,61,70,3150,674,3535
25818,2040-06-07,2040,6,7,418,506,7,81,64,3677,889,3415
25819,2040-06-08,2040,6,8,261,275,6,57,50,5776,715,4035
25820,2040-06-09,2040,6,9,208,166,6,45,45,5931,563,5367
25821,2040-06-10,2040,6,10,184,111,5,44,41,5264,495,5106
25822,2040-06-11,2040,6,11,161,82,5,42,40,4265,449,4542
25823,2040-06-12,2040,6,12,144,64,5,32,37,3438,411,3852
25824,2040-06-13,2040,6,13,135,53,8,29,46,2923,444,3391
25825,2040-06-14,2040,6,14,128,41,6,37,47,2574,494,3042
25826,2040-06-15,2040,6,15,129,43,25,66,62,3033,553,2643
25827,2040-06-16,2040,6,16,150,39,24,248,120,4287,985,3492
25828,2040-06-17,2040,6,17,122,32,9,439,129,6790,890,4101
25829,2040-06-18,2040,6,18,131,37,7,1381,151,9922,915,7975
25830,2040-06-19,2040,6,19,126,33,7,928,96,7693,615,7906
25831,2040-06-20,2040,6,20,113,26,7,327,62,6806,511,6292
25832,2040-06-21,2040,6,21,111,23,7,223,54,5982,526,5882
25833,2040-06-22,2040,6,22,171,26,24,901,139,6423,1866,6548
25834,2040-06-23,2040,6,23,114,21,8,376,63,6045,1179,6873
25835,2040-06-24,2040,6,24,99,17,7,192,50,5177,676,5858
25836,2040-06-25,2040,6,25,94,15,6,128,44,4354,557,4852
25837,2040-06-26,2040,6,26,88,14,6,468,214,3688,1412,5477
25838,2040-06-27,2040,6,27,88,15,7,314,87,3936,1343,4750
25839,2040-06-28,2040,6,28,178,18,6,733,72,3390,720,4476
25840,2040-06-29,2040,6,29,143,15,6,451,67,3101,1088,3791
25841,2040-06-30,2040,6,30,111,14,6,230,58,3156,783,3678
25842,2040-07-01,2040,7,1,99,13,5,145,46,3184,681,3546
25843,2040-07-02,2040,7,2,92,14,5,95,42,3295,504,3516
25844,2040-07-03,2040,7,3,94,17,4,79,38,2984,432,3462
25845,2040-07-04,2040,7,4,111,17,5,156,50,2823,434,3302
25846,2040-07-05,2040,7,5,99,14,4,141,42,2448,423,3032
25847,2040-07-06,2040,7,6,86,12,4,86,37,2488,388,2669
25848,2040-07-07,2040,7,7,75,11,4,63,35,2211,342,2618
25849,2040-07-08,2040,7,8,64,11,3,46,32,1998,310,2509
25850,2040-07-09,2040,7,9,69,14,4,36,30,1482,289,2245
25851,2040-07-10,2040,7,10,161,21,4,39,38,1683,313,1922
25852,2040-07-11,2040,7,11,1914,54,5,43,44,1795,331,1955
25853,2040-07-12,2040,7,12,394,23,4,48,35,1795,305,2091
25854,2040-07-13,2040,7,13,216,15,4,31,33,1486,287,2028
25855,2040-07-14,2040,7,14,163,15,7,74,38,1647,353,1894
25856,2040-07-15,2040,7,15,124,15,27,352,138,2428,1089,2739
25857,2040-07-16,2040,7,16,114,15,7,158,55,2406,1409,3274
25858,2040-07-17,2040,7,17,235,14,5,99,44,2697,1282,3392
25859,2040-07-18,2040,7,18,143,13,5,52,37,2169,635,3327
25860,2040-07-19,2040,7,19,863,12,5,40,42,2101,753,2614
25861,2040-07-20,2040,7,20,1041,14,6,220,60,2729,1861,2614
25862,2040-07-21,2040,7,21,460,11,5,114,42,2252,939,3448
25863,2040-07-22,2040,7,22,281,8,4,60,38,2213,623,2782
25864,2040-07-23,2040,7,23,203,6,4,49,36,2272,503,2544
25865,2040-07-24,2040,7,24,208,6,5,38,38,2555,462,2486
25866,2040-07-25,2040,7,25,188,9,5,35,41,2364,466,2628
25867,2040-07-26,2040,7,26,160,8,5,40,49,2068,447,2603
25868,2040-07-27,2040,7,27,146,7,5,40,47,1939,453,2408
25869,2040-07-28,2040,7,28,128,17,13,154,59,1867,674,2340
25870,2040-07-29,2040,7,29,150,25,17,657,105,2089,1001,3025
25871,2040-07-30,2040,7,30,158,17,6,201,137,2475,943,2562
25872,2040-07-31,2040,7,31,169,15,5,136,92,2579,1401,2921
25873,2040-08-01,2040,8,1,225,21,10,180,196,3367,1005,3202
25874,2040-08-02,2040,8,2,188,13,15,270,171,4523,1038,4746
25875,2040-08-03,2040,8,3,319,10,7,215,79,5568,713,5446
25876,2040-08-04,2040,8,4,450,12,6,625,64,4069,660,6560
25877,2040-08-05,2040,8,5,244,10,5,538,53,3724,574,5350
25878,2040-08-06,2040,8,6,300,752,6,1012,65,4454,686,5556
25879,2040-08-07,2040,8,7,225,451,58,996,166,5154,1829,6706
25880,2040-08-08,2040,8,8,150,159,22,808,140,16217,1724,12670
25881,2040-08-09,2040,8,9,122,91,9,239,71,8969,677,11173
25882,2040-08-10,2040,8,10,122,62,7,195,58,6053,527,6832
25883,2040-08-11,2040,8,11,128,44,6,131,49,4425,444,5002
25884,2040-08-12,2040,8,12,128,36,6,93,44,3448,383,3921
25885,2040-08-13,2040,8,13,116,30,5,87,40,2768,387,3320
25886,2040-08-14,2040,8,14,107,26,5,79,40,2413,417,2817
25887,2040-08-15,2040,8,15,94,21,5,70,39,2320,354,2454
25888,2040-08-16,2040,8,16,92,18,4,65,38,2002,320,2259
25889,2040-08-17,2040,8,17,84,14,4,56,33,1904,289,2027
25890,2040-08-18,2040,8,18,152,14,4,51,34,1697,267,2012
25891,2040-08-19,2040,8,19,144,14,4,55,37,1598,273,1907
25892,2040-08-20,2040,8,20,113,12,4,53,33,1542,269,1803
25893,2040-08-21,2040,8,21,98,10,4,52,31,1391,252,1758
25894,2040-08-22,2040,8,22,88,9,3,50,30,1602,236,1711
25895,2040-08-23,2040,8,23,90,10,3,40,29,1827,225,1771
25896,2040-08-24,2040,8,24,114,11,4,32,30,1756,222,1956
25897,2040-08-25,2040,8,25,101,10,3,33,32,1556,228,1947
25898,2040-08-26,2040,8,26,88,9,3,32,30,1499,237,1811
25899,2040-08-27,2040,8,27,105,10,5,29,60,1409,252,1727
25900,2040-08-28,2040,8,28,101,13,9,45,80,1448,367,1977
25901,2040-08-29,2040,8,29,88,11,5,52,47,1730,496,1955
25902,2040-08-30,2040,8,30,86,11,5,63,49,1775,406,2122
25903,2040-08-31,2040,8,31,86,12,5,59,65,1827,366,2238
25904,2040-09-01,2040,9,1,144,15,13,220,186,1725,993,2782
25905,2040-09-02,2040,9,2,235,13,7,127,84,1769,942,2696
25906,2040-09-03,2040,9,3,171,12,7,140,157,1988,1214,2852
25907,2040-09-04,2040,9,4,152,13,8,234,109,2887,833,3226
25908,2040-09-05,2040,9,5,171,9,6,102,88,4167,552,3282
25909,2040-09-06,2040,9,6,124,9,4,79,54,4927,390,4214
25910,2040-09-07,2040,9,7,105,6,4,57,48,3798,327,4358
25911,2040-09-08,2040,9,8,101,5,4,46,43,3220,294,3609
25912,2040-09-09,2040,9,9,75,5,4,38,41,2844,272,3302
25913,2040-09-10,2040,9,10,83,6,4,36,39,2612,259,2917
25914,2040-09-11,2040,9,11,107,29,4,27,37,2328,246,2520
25915,2040-09-12,2040,9,12,107,93,4,25,37,2083,242,2215
25916,2040-09-13,2040,9,13,105,40,4,24,36,2239,425,2131
25917,2040-09-14,2040,9,14,98,28,3,19,34,2530,399,2326
25918,2040-09-15,2040,9,15,92,22,3,17,34,2691,863,2560
25919,2040-09-16,2040,9,16,86,23,3,13,32,1953,759,2768
25920,2040-09-17,2040,9,17,84,21,3,19,31,1678,410,2529
25921,2040-09-18,2040,9,18,83,15,3,18,30,1512,326,2127
25922,2040-09-19,2040,9,19,77,14,10,128,251,1767,750,2301
25923,2040-09-20,2040,9,20,86,17,10,150,144,3298,3683,2885
25924,2040-09-21,2040,9,21,75,13,4,63,66,4664,1329,5646
25925,2040-09-22,2040,9,22,68,11,4,63,48,3410,704,4789
25926,2040-09-23,2040,9,23,47,10,4,51,44,2680,524,3697
25927,2040-09-24,2040,9,24,47,10,4,40,44,2072,460,3085
25928,2040-09-25,2040,9,25,473,127,14,414,204,1807,638,3305
25929,2040-09-26,2040,9,26,987,401,43,1756,532,2823,3779,5014
25930,2040-09-27,2040,9,27,342,203,13,440,146,6806,2903,6510
25931,2040-09-28,2040,9,28,221,122,8,203,98,10878,1431,8544
25932,2040-09-29,2040,9,29,178,84,7,117,79,10556,1003,10101
25933,2040-09-30,2040,9,30,133,64,6,71,68,7953,791,7971
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
