177	0	0	0	1	0	0	0	-1.23	1	1	1	-3.394499021
178	0	0	0	0	1	0	0	-1.23	2	2	2	9.65742974
179	0	0	0	0	0	1	0	-1.23	3	3	3	17.92669781
180	0	0	0	0	0	0	1	-1.23	4	4	4	7.450670376
181	1	0	0	0	0	0	0	-1.23	5	5	5	2.672111598
182	0	1	0	0	0	0	0	-1.17	6	6	6	32.53684927
183	0	0	1	0	0	0	0	-1.17	7	7	7	19.76402848
184	0	0	0	1	0	0	0	-1.17	0	0	0	-21.13695715
185	0	0	0	0	1	0	0	-1.17	1	1	1	10.21299222
186	0	0	0	0	0	1	0	-1.17	2	2	2	19.79890884
187	0	0	0	0	0	0	1	-1.17	0	0	0	6.637139987
188	1	0	0	0	0	0	0	-1.17	0	0	0	19.85416657
189	0	1	0	0	0	0	0	-1.17	1	1	1	-26.19211483
190	0	0	1	0	0	0	0	-1.17	2	2	2	14.76747416
191	0	0	0	1	0	0	0	-1.17	3	3	3	18.43619533
192	0	0	0	0	1	0	0	-1.17	4	4	4	1.137220726
193	0	0	0	0	0	1	0	-1.17	5	5	5	-21.66739715
194	0	0	0	0	0	0	1	-1.17	6	6	6	3.833526255
195	1	0	0	0	0	0	0	-1.17	7	7	7	-23.81674692
196	0	1	0	0	0	0	0	-1.17	8	8	8	-15.64814791
197	0	0	1	0	0	0	0	-1.17	9	9	9	-6.785662562
198	0	0	0	1	0	0	0	-1.17	0	0	0	-36.47169346
199	0	0	0	0	1	0	0	-1.17	0	0	0	-14.9475082
200	0	0	0	0	0	1	0	-1.17	1	1	1	14.55252211
201	0	0	0	0	0	0	1	-1.17	2	2	2	37.18110415
202	1	0	0	0	0	0	0	-1.17	3	3	3	19.30704217
203	0	1	0	0	0	0	0	-1.17	4	4	4	13.80278936
204	0	0	1	0	0	0	0	-1.17	5	5	5	-52.55036073
205	0	0	0	1	0	0	0	-1.17	6	6	6	29.78103317
206	0	0	0	0	1	0	0	-1.17	7	7	7	18.53812835
207	0	0	0	0	0	1	0	-1.17	8	8	8	-8.913531232
208	0	0	0	0	0	0	1	-1.17	9	9	9	-6.366763786
209	1	0	0	0	0	0	0	-1.17	10	10	10	31.72387407
210	0	1	0	0	0	0	0	-1.17	11	11	11	-6.502550567
211	0	0	1	0	0	0	0	-1.17	12	12	12	-28.04050021
212	0	0	0	1	0	0	0	-1.79	13	13	13	-0.423356909
213	0	0	0	0	1	0	0	-1.79	14	14	14	2.952590381
214	0	0	0	0	0	1	0	-1.79	0	0	0	-13.09573613
215	0	0	0	0	0	0	1	-1.79	1	1	1	1.972822791
216	1	0	0	0	0	0	0	-1.79	2	2	2	10.98778817
217	0	1	0	0	0	0	0	-1.79	3	3	3	-11.48326206
218	0	0	1	0	0	0	0	-1.79	4	4	4	-35.38117952
219	0	0	0	1	0	0	0	-1.79	5	5	5	-9.362105833
220	0	0	0	0	1	0	0	-1.79	6	6	6	-24.98755307
221	0	0	0	0	0	1	0	-1.79	7	7	7	-24.64616326
222	0	0	0	0	0	0	1	-1.79	8	8	8	2.869106402
223	1	0	0	0	0	0	0	-1.79	9	9	9	27.78847589
224	0	1	0	0	0	0	0	-1.79	10	10	10	-15.73070856
225	0	0	1	0	0	0	0	-1.79	0	0	0	12.20416531
226	0	0	0	1	0	0	0	-1.79	0	0	0	-2.41654614
227	0	0	0	0	1	0	0	-1.79	0	0	0	13.23422102
228	0	0	0	0	0	1	0	-1.79	1	1	1	-31.07897631
229	0	0	0	0	0	0	1	-1.79	0	0	0	-4.131498322
230	1	0	0	0	0	0	0	-1.79	1	1	1	-30.3861714
231	0	1	0	0	0	0	0	-1.79	2	2	2	-0.576771738
232	0	0	1	0	0	0	0	-1.79	3	3	3	9.902798021
233	0	0	0	1	0	0	0	-1.79	4	4	4	19.41068482
234	0	0	0	0	1	0	0	-1.79	5	5	5	23.57875708
235	0	0	0	0	0	1	0	-1.79	0	0	0	-27.64571974
236	0	0	0	0	0	0	1	-1.79	1	1	1	-27.8751694
237	1	0	0	0	0	0	0	-1.79	2	2	2	-36.59550275
238	0	1	0	0	0	0	0	-1.79	3	3	3	-11.7086521
239	0	0	1	0	0	0	0	-1.79	4	4	4	4.177792328
240	0	0	0	1	0	0	0	-1.79	5	5	5	-9.437392078
241	0	0	0	0	1	0	0	-1.79	6	6	6	20.06750141
242	0	0	0	0	0	1	0	-1.79	7	7	7	10.20276117
243	0	0	0	0	0	0	1	-1.78	8	8	8	-15.01601728
244	1	0	0	0	0	0	0	-1.78	9	9	9	-8.576358689
245	0	1	0	0	0	0	0	-1.78	10	10	10	-3.744127817
246	0	0	1	0	0	0	0	-1.78	11	11	11	0.777766797
247	0	0	0	1	0	0	0	-1.78	12	12	12	29.24637687
248	0	0	0	0	1	0	0	-1.78	13	13	13	-33.15085352
249	0	0	0	0	0	1	0	-1.78	0	0	0	-20.76046328
250	0	0	0	0	0	0	1	-1.78	0	0	0	-28.88765426
251	1	0	0	0	0	0	0	-1.78	1	1	1	16.66358616
252	0	1	0	0	0	0	0	-1.78	0	0	0	14.35136925
253	0	0	1	0	0	0	0	-1.78	1	1	1	5.313485277
254	0	0	0	1	0	0	0	-1.78	2	2	2	-29.63737841
255	0	0	0	0	1	0	0	-1.78	3	3	3	18.23451034
256	0	0	0	0	0	1	0	-1.78	4	4	4	-15.28606542
257	0	0	0	0	0	0	1	-1.78	5	5	5	-0.275707024
258	1	0	0	0	0	0	0	-1.78	6	6	6	-2.851526527
259	0	1	0	0	0	0	0	-1.78	0	0	0	22.99399312
260	0	0	1	0	0	0	0	-1.78	0	0	0	10.01492915
261	0	0	0	1	0	0	0	-1.78	1	1	1	-16.23910239
262	0	0	0	0	1	0	0	-1.78	2	2	2	-4.453441674
263	0	0	0	0	0	1	0	-1.78	3	3	3	4.631438725
264	0	0	0	0	0	0	1	-1.78	4	4	4	28.45477133
265	1	0	0	0	0	0	0	-1.78	5	5	5	35.53480535
266	0	1	0	0	0	0	0	-1.78	6	6	6	-28.89776248
267	0	0	1	0	0	0	0	-1.78	0	0	0	-54.06130767
268	0	0	0	1	0	0	0	-1.78	1	1	1	22.7408533
269	0	0	0	0	1	0	0	-1.78	2	2	2	-24.51509357
270	0	0	0	0	0	1	0	-1.78	3	3	3	5.280474772
271	0	0	0	0	0	0	1	-1.78	4	4	4	-28.02388373
272	1	0	0	0	0	0	0	-1.78	5	5	5	-15.98429417
273	0	1	0	0	0	0	0	-2.74	0	0	0	12.73171387
274	0	0	1	0	0	0	0	-2.74	1	1	1	-8.792032504
275	0	0	0	1	0	0	0	-2.74	0	0	0	16.28414197
276	0	0	0	0	1	0	0	-2.74	1	1	1	-0.042915521
277	0	0	0	0	0	1	0	-2.74	2	2	2	23.10846404
278	0	0	0	0	0	0	1	-2.74	3	3	3	15.88133608
279	1	0	0	0	0	0	0	-2.74	4	4	4	17.35147761
280	0	1	0	0	0	0	0	-2.74	5	5	5	19.26533676
281	0	0	1	0	0	0	0	-2.74	6	6	6	-1.085998034
282	0	0	0	1	0	0	0	-2.74	7	7	7	-7.543356777
283	0	0	0	0	1	0	0	-2.74	8	8	8	27.11677522
284	0	0	0	0	0	1	0	-2.74	9	9	9	10.89983707
285	0	0	0	0	0	0	1	-2.74	10	10	10	-13.94386292
286	1	0	0	0	0	0	0	-2.74	11	11	11	-20.54944272
287	0	1	0	0	0	0	0	-2.74	12	12	12	-19.77928845
288	0	0	1	0	0	0	0	-2.74	13	13	13	-32.39748986
289	0	0	0	1	0	0	0	-2.74	14	14	14	1.209047902
290	0	0	0	0	1	0	0	-2.74	15	15	15	46.24918459
291	0	0	0	0	0	1	0	-2.74	16	16	16	22.30437328
292	0	0	0	0	0	0	1	-2.74	17	17	17	18.22239655
293	1	0	0	0	0	0	0	-2.74	18	18	18	7.228252397
294	0	1	0	0	0	0	0	-2.74	19	19	19	13.75689012
295	0	0	1	0	0	0	0	-2.74	20	20	20	6.418412456
296	0	0	0	1	0	0	0	-2.74	21	21	21	26.63141998
297	0	0	0	0	1	0	0	-2.74	22	22	22	20.23619884
298	0	0	0	0	0	1	0	-2.74	23	23	23	30.29810224
299	0	0	0	0	0	0	1	-2.74	24	24	24	-23.28514414
300	1	0	0	0	0	0	0	-2.74	25	25	25	-20.07673141
301	0	1	0	0	0	0	0	-2.74	26	26	26	35.47277736
302	0	0	1	0	0	0	0	-2.74	27	27	27	-8.973936438
303	0	0	0	1	0	0	0	-2.74	28	28	28	13.57057373
304	0	0	0	0	1	0	0	-3.58	29	29	29	-7.713065897
305	0	0	0	0	0	1	0	-3.58	30	30	30	-40.21275672
306	0	0	0	0	0	0	1	-3.58	31	31	31	10.89704664
307	1	0	0	0	0	0	0	-3.58	32	32	32	12.0966559
308	0	1	0	0	0	0	0	-3.58	33	33	33	29.53159403
309	0	0	1	0	0	0	0	-3.58	34	34	34	-27.53426794
310	0	0	0	1	0	0	0	-3.58	35	35	35	8.699588947
311	0	0	0	0	1	0	0	-3.58	36	36	36	17.39062506
312	0	0	0	0	0	1	0	-3.58	37	37	37	15.25741057
313	0	0	0	0	0	0	1	-3.58	38	38	38	-2.244242924
314	1	0	0	0	0	0	0	-3.58	39	39	39	27.78013727
315	0	1	0	0	0	0	0	-3.58	40	40	40	-2.640218925
316	0	0	1	0	0	0	0	-3.58	41	41	41	8.285387277
317	0	0	0	1	0	0	0	-3.58	0	0	0	22.05571776
318	0	0	0	0	1	0	0	-3.58	1	1	1	-12.0126103
319	0	0	0	0	0	1	0	-3.58	2	2	2	-11.63870017
320	0	0	0	0	0	0	1	-3.58	3	3	3	-7.814615355
321	1	0	0	0	0	0	0	-3.58	4	4	4	6.301594678
322	0	1	0	0	0	0	0	-3.58	5	5	5	-30.99080712
323	0	0	1	0	0	0	0	-3.58	6	6	6	1.50891828
324	0	0	0	1	0	0	0	-3.58	7	7	7	29.54420791
325	0	0	0	0	1	0	0	-3.58	8	8	8	15.32084813
326	0	0	0	0	0	1	0	-3.58	9	9	9	-7.270047472
327	0	0	0	0	0	0	1	-3.58	10	10	10	-3.443013574
328	1	0	0	0	0	0	0	-3.58	11	11	11	11.71089494
329	0	1	0	0	0	0	0	-3.58	12	12	12	40.71423434
330	0	0	1	0	0	0	0	-3.58	13	13	13	17.19556522
331	0	0	0	1	0	0	0	-3.58	14	14	14	14.8040676
332	0	0	0	0	1	0	0	-3.58	0	0	0	-42.14228811
333	0	0	0	0	0	1	0	-3.58	1	1	1	11.97992501
334	0	0	0	0	0	0	1	-3.58	2	2	2	29.34473457
335	1	0	0	0	0	0	0	-4.5	3	3	3	11.68177142
336	0	1	0	0	0	0	0	-4.5	4	4	4	40.09295915
337	0	0	1	0	0	0	0	-4.5	5	5	5	-1.652285131
338	0	0	0	1	0	0	0	-4.5	6	6	6	7.83505486
339	0	0	0	0	1	0	0	-4.5	7	7	7	-27.66011791
340	0	0	0	0	0	1	0	-4.5	8	8	8	-18.93205591
341	0	0	0	0	0	0	1	-4.5	9	9	9	7.734154741
342	1	0	0	0	0	0	0	-4.5	0	0	0	-9.914096652
343	0	1	0	0	0	0	0	-4.5	1	1	1	-2.725526225
344	0	0	1	0	0	0	0	-4.5	2	2	2	15.45966496
345	0	0	0	1	0	0	0	-4.5	3	3	3	-1.224769976
346	0	0	0	0	1	0	0	-4.5	4	4	4	22.85911421
347	0	0	0	0	0	1	0	-4.5	0	0	0	31.16925208
348	0	0	0	0	0	0	1	-4.5	0	0	0	26.90057857
349	1	0	0	0	0	0	0	-4.5	1	1	1	-36.31861133
350	0	1	0	0	0	0	0	-4.5	2	2	2	-7.768638111
351	0	0	1	0	0	0	0	-4.5	3	3	3	5.174842232
352	0	0	0	1	0	0	0	-4.5	4	4	4	-29.49041428
353	0	0	0	0	1	0	0	-4.5	5	5	5	-34.76737314
354	0	0	0	0	0	1	0	-4.5	6	6	6	-27.1619035
355	0	0	0	0	0	0	1	-4.5	7	7	7	-64.38531133
356	1	0	0	0	0	0	0	-4.5	8	8	8	-6.511846709
357	0	1	0	0	0	0	0	-4.5	9	9	9	-17.48357446
358	0	0	1	0	0	0	0	-4.5	10	10	10	-16.4121393
359	0	0	0	1	0	0	0	-4.5	11	11	11	-20.55071619
360	0	0	0	0	1	0	0	-4.5	12	12	12	-31.69756644
361	0	0	0	0	0	1	0	-4.5	13	13	13	-13.39079294
362	0	0	0	0	0	0	1	-4.5	14	14	14	-8.807628093
363	1	0	0	0	0	0	0	-4.5	15	15	15	4.717434114
364	0	1	0	0	0	0	0	-4.5	16	16	16	-47.56182777
365	0	0	1	0	0	0	0	-5.02	17	17	17	24.73887191
366	0	0	0	1	0	0	0	-5.02	18	18	18	15.99906555
367	0	0	0	0	1	0	0	-5.02	19	19	19	-0.365162037
368	0	0	0	0	0	1	0	-5.02	20	20	20	-7.673735049
369	0	0	0	0	0	0	1	-5.02	21	21	21	41.63010106
370	1	0	0	0	0	0	0	-5.02	22	22	22	43.82043762
371	0	1	0	0	0	0	0	-5.02	23	23	23	32.45281789
372	0	0	1	0	0	0	0	-5.02	24	24	24	35.26883191
373	0	0	0	1	0	0	0	-5.02	25	25	25	-10.68154284
374	0	0	0	0	1	0	0	-5.02	26	26	26	-57.3833192
375	0	0	0	0	0	1	0	-5.02	27	27	27	-5.793932527
376	0	0	0	0	0	0	1	-5.02	28	28	28	-21.01737452
377	1	0	0	0	0	0	0	-5.02	29	29	29	10.93314757
378	0	1	0	0	0	0	0	-5.02	30	30	30	39.89696712
379	0	0	1	0	0	0	0	-5.02	31	31	31	11.43463027
380	0	0	0	1	0	0	0	-5.02	32	32	32	-5.363074309
381	0	0	0	0	1	0	0	-5.02	33	33	33	35.35958142
382	0	0	0	0	0	1	0	-5.02	34	34	34	17.9406342
383	0	0	0	0	0	0	1	-5.02	35	35	35	14.16457579
384	1	0	0	0	0	0	0	-5.02	36	36	36	-12.68560049
385	0	1	0	0	0	0	0	-5.02	37	37	37	4.622877476
386	0	0	1	0	0	0	0	-5.02	38	38	38	-13.74169654
387	0	0	0	1	0	0	0	-5.02	39	39	39	24.19960903
388	0	0	0	0	1	0	0	-5.02	40	40	40	0.789974419
389	0	0	0	0	0	1	0	-5.02	41	41	41	17.15887338
390	0	0	0	0	0	0	1	-5.02	42	42	42	-23.3064065
391	1	0	0	0	0	0	0	-5.02	43	43	43	-14.46980813
392	0	1	0	0	0	0	0	-5.02	44	44	44	10.81774876
393	0	0	1	0	0	0	0	-5.02	0	0	0	-5.786455306
394	0	0	0	1	0	0	0	-5.02	1	1	1	49.1881203
395	0	0	0	0	1	0	0	-5.02	2	2	2	-35.32188897
396	0	0	0	0	0	1	0	-5.64	3	3	3	12.21051562
397	0	0	0	0	0	0	1	-5.64	4	4	4	-22.87464373
398	1	0	0	0	0	0	0	-5.64	5	5	5	33.22112406
399	0	1	0	0	0	0	0	-5.64	0	0	0	-32.08500824
400	0	0	1	0	0	0	0	-5.64	1	1	1	0.331045607
401	0	0	0	1	0	0	0	-5.64	2	2	2	11.12726852
402	0	0	0	0	1	0	0	-5.64	3	3	3	-12.32801505
403	0	0	0	0	0	1	0	-5.64	4	4	4	1.129954273
404	0	0	0	0	0	0	1	-5.64	5	5	5	-14.19774579
405	1	0	0	0	0	0	0	-5.64	6	6	6	-18.64903117
406	0	1	0	0	0	0	0	-5.64	7	7	7	47.3964393
407	0	0	1	0	0	0	0	-5.64	8	8	8	-32.56826687
408	0	0	0	1	0	0	0	-5.64	9	9	9	12.14175973
409	0	0	0	0	1	0	0	-5.64	10	10	10	37.09716729
410	0	0	0	0	0	1	0	-5.64	11	11	11	-12.94940552
411	0	0	0	0	0	0	1	-5.64	0	0	0	-17.48996229
412	1	0	0	0	0	0	0	-5.64	1	1	1	2.825048586
413	0	1	0	0	0	0	0	-5.64	2	2	2	49.86355527
414	0	0	1	0	0	0	0	-5.64	3	3	3	-6.113292936
415	0	0	0	1	0	0	0	-5.64	4	4	4	-14.80969234
416	0	0	0	0	1	0	0	-5.64	5	5	5	-10.53379831
417	0	0	0	0	0	1	0	-5.64	6	6	6	-5.518771306
