sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
76,2038-12-15,2038,12,15,51,3,4,32,12,453,97,664
77,2038-12-16,2038,12,16,53,3,3,28,9,471,89,632
78,2038-12-17,2038,12,17,53,3,3,26,9,499,82,546
79,2038-12-18,2038,12,18,53,3,3,25,9,532,76,509
80,2038-12-19,2038,12,19,56,3,3,25,9,549,71,432
81,2038-12-20,2038,12,20,59,4,3,25,7,567,67,436
82,2038-12-21,2038,12,21,57,3,3,23,7,583,62,454
83,2038-12-22,2038,12,22,88,3,3,9,7,590,59,468
84,2038-12-23,2038,12,23,98,3,1,9,7,577,55,481
85,2038-12-24,2038,12,24,81,3,3,9,10,517,55,486
86,2038-12-25,2038,12,25,81,3,1,7,7,452,52,490
87,2038-12-26,2038,12,26,71,3,1,8,7,424,48,484
88,2038-12-27,2038,12,27,64,3,1,26,7,393,44,467
89,2038-12-28,2038,12,28,56,3,4,27,14,370,47,498
90,2038-12-29,2038,12,29,58,3,5,27,25,368,58,542
91,2038-12-30,2038,12,30,81,3,4,27,24,374,65,535
92,2038-12-31,2038,12,31,84,3,4,28,11,378,61,485
93,2039-01-01,2039,1,1,81,3,4,28,9,382,61,426
94,2039-01-02,2039,1,2,81,3,3,28,8,385,60,415
95,2039-01-03,2039,1,3,84,3,26,103,51,456,274,1098
96,2039-01-04,2039,1,4,79,4,9,138,37,740,357,1118
97,2039-01-05,2039,1,5,79,3,5,105,30,771,381,1113
98,2039-01-06,2039,1,6,64,4,4,63,28,771,295,1113
99,2039-01-07,2039,1,7,61,4,4,46,28,740,274,1059
100,2039-01-08,2039,1,8,57,4,4,43,28,707,199,1155
101,2039-01-09,2039,1,9,111,9,28,136,50,719,381,1248
102,2039-01-10,2039,1,10,150,21,10,194,40,740,615,1262
103,2039-01-11,2039,1,11,120,21,5,105,33,771,434,1262
104,2039-01-12,2039,1,12,114,21,8,70,33,1033,397,1344
105,2039-01-13,2039,1,13,166,23,16,95,50,1038,629,1426
106,2039-01-14,2039,1,14,288,40,19,139,51,1474,828,2023
107,2039-01-15,2039,1,15,328,55,15,202,51,1504,863,2047
108,2039-01-16,2039,1,16,251,40,15,177,49,1447,681,2031
109,2039-01-17,2039,1,17,267,40,21,232,53,1477,681,2023
110,2039-01-18,2039,1,18,586,114,47,306,96,1532,1491,2295
111,2039-01-19,2039,1,19,849,282,21,388,75,1543,4137,2691
112,2039-01-20,2039,1,20,786,250,16,296,65,2156,4610,4700
113,2039-01-21,2039,1,21,660,189,15,237,63,3818,2841,5853
114,2039-01-22,2039,1,22,633,171,12,274,63,4925,1445,6046
115,2039-01-23,2039,1,23,829,246,18,1008,80,5167,1935,7488
116,2039-01-24,2039,1,24,1128,433,58,2513,140,6224,5161,9811
117,2039-01-25,2039,1,25,1055,420,21,1910,100,10121,6276,14424
118,2039-01-26,2039,1,26,851,343,15,1085,82,13121,4132,17968
119,2039-01-27,2039,1,27,726,250,12,553,74,12455,2248,16440
120,2039-01-28,2039,1,28,657,232,12,400,67,9480,1457,13339
121,2039-01-29,2039,1,29,599,214,11,303,65,6781,1173,11077
122,2039-01-30,2039,1,30,549,185,10,252,62,4868,1024,8525
123,2039-01-31,2039,1,31,507,166,10,228,61,3989,923,6407
124,2039-02-01,2039,2,1,459,152,9,191,60,3489,850,4983
125,2039-02-02,2039,2,2,442,149,22,324,88,3316,1337,4327
126,2039-02-03,2039,2,3,465,149,14,354,74,3266,1466,4167
127,2039-02-04,2039,2,4,444,147,10,264,63,3105,1319,4134
128,2039-02-05,2039,2,5,417,142,9,205,61,3048,1150,4077
129,2039-02-06,2039,2,6,419,142,9,175,58,3025,942,4030
130,2039-02-07,2039,2,7,436,149,9,160,57,2949,847,3955
131,2039-02-08,2039,2,8,874,372,9,154,54,2944,1460,3990
132,2039-02-09,2039,2,9,701,264,8,146,53,2938,1283,4030
133,2039-02-10,2039,2,10,571,221,8,141,52,2908,971,3928
134,2039-02-11,2039,2,11,466,168,8,138,54,2901,778,3829
135,2039-02-12,2039,2,12,405,138,7,121,53,2872,729,3796
136,2039-02-13,2039,2,13,387,129,11,166,55,2782,734,3692
137,2039-02-14,2039,2,14,363,125,7,143,52,2521,653,3575
138,2039-02-15,2039,2,15,336,119,7,110,52,2424,623,3441
139,2039-02-16,2039,2,16,327,113,7,97,51,2359,559,3081
140,2039-02-17,2039,2,17,318,111,6,91,51,2272,523,2715
141,2039-02-18,2039,2,18,318,109,25,431,83,2226,1131,2901
142,2039-02-19,2039,2,19,306,101,12,427,66,2127,1191,2914
143,2039-02-20,2039,2,20,291,93,10,267,63,2047,946,2896
144,2039-02-21,2039,2,21,271,87,10,190,60,1963,807,2836
145,2039-02-22,2039,2,22,256,83,8,169,60,1762,739,2715
146,2039-02-23,2039,2,23,238,77,8,152,53,1760,673,2468
147,2039-02-24,2039,2,24,220,73,7,133,53,1553,597,2345
148,2039-02-25,2039,2,25,201,69,8,128,53,1587,565,1947
149,2039-02-26,2039,2,26,191,65,8,121,53,1588,536,1925
150,2039-02-27,2039,2,27,191,64,7,120,58,1588,558,1925
151,2039-02-28,2039,2,28,279,90,18,148,73,1743,837,2088
152,2039-03-01,2039,3,1,466,153,15,318,72,1790,1149,2355
153,2039-03-02,2039,3,2,415,134,10,237,65,1965,978,2610
154,2039-03-03,2039,3,3,359,120,9,178,60,1965,838,2610
155,2039-03-04,2039,3,4,1878,740,22,1042,76,1965,1963,2610
156,2039-03-05,2039,3,5,705,292,13,662,72,3020,2078,4043
157,2039-03-06,2039,3,6,450,169,11,309,68,5895,1314,5729
158,2039-03-07,2039,3,7,429,142,11,218,68,6701,1067,8189
159,2039-03-08,2039,3,8,406,136,10,177,63,4353,943,8080
160,2039-03-09,2039,3,9,373,121,9,166,62,3257,903,6009
161,2039-03-10,2039,3,10,338,111,12,169,66,2827,907,4947
162,2039-03-11,2039,3,11,319,101,22,379,75,3085,1076,4844
163,2039-03-12,2039,3,12,324,105,22,592,78,3092,1274,4630
164,2039-03-13,2039,3,13,346,113,18,409,76,3021,1124,4215
165,2039-03-14,2039,3,14,374,117,27,307,93,3018,1094,3968
166,2039-03-15,2039,3,15,898,463,44,3587,141,3821,3409,5503
167,2039-03-16,2039,3,16,701,298,23,1492,116,9271,3162,8046
168,2039-03-17,2039,3,17,700,278,21,667,101,15837,1844,13998
169,2039-03-18,2039,3,18,663,239,18,446,91,14054,1417,17445
170,2039-03-19,2039,3,19,552,200,17,343,86,10322,1267,14913
171,2039-03-20,2039,3,20,454,174,15,293,81,7784,1142,12128
172,2039-03-21,2039,3,21,425,159,21,274,102,5832,1159,9677
