sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
515,2039-05-30,2039,5,30,69.0,18.0,3.0,26.0,17.0,1094.1,217.0,1404.1
516,2039-05-31,2039,5,31,67.9,17.9,3.0,19.0,17.0,1061.7,208.6,1335.9
517,2039-06-01,2039,6,1,63.9,15.0,3.0,13.0,16.0,1071.1,216.9,1331.8
518,2039-06-02,2039,6,2,62.0,15.0,3.0,12.0,15.0,1028.2,190.0,1236.9
519,2039-06-03,2039,6,3,57.8,15.0,3.0,12.0,15.0,1017.5,245.0,1191.3
520,2039-06-04,2039,6,4,58.0,14.0,3.0,12.0,15.0,1074.3,283.0,1194.1
521,2039-06-05,2039,6,5,53.0,13.0,3.0,12.0,14.4,1070.1,275.9,1238.4
522,2039-06-06,2039,6,6,51.0,12.0,3.0,12.0,13.4,1036.4,247.9,1236.7
523,2039-06-07,2039,6,7,47.0,11.9,1.9,11.0,13.3,1000.7,236.9,1206.8
524,2039-06-08,2039,6,8,45.0,11.0,1.9,11.0,12.4,924.4,213.9,1161.9
525,2039-06-09,2039,6,9,45.0,10.0,1.9,11.0,11.2,887.4,206.0,1103.8
526,2039-06-10,2039,6,10,45.0,7.0,1.9,10.0,11.2,854.8,196.0,1052.2
527,2039-06-11,2039,6,11,41.0,7.0,1.9,10.0,10.1,827.1,191.0,1023.5
528,2039-06-12,2039,6,12,41.0,7.0,1.9,10.0,10.2,799.8,190.0,983.1
529,2039-06-13,2039,6,13,39.0,6.0,1.9,10.0,10.2,775.2,141.1,946.1
530,2039-06-14,2039,6,14,20.0,6.0,4.0,10.0,16.0,753.0,203.0,977.4
531,2039-06-15,2039,6,15,21.0,6.0,7.0,42.0,16.0,756.6,212.9,1044.8
532,2039-06-16,2039,6,16,21.5,6.0,3.0,32.8,11.9,714.2,210.0,965.0
533,2039-06-17,2039,6,17,43.0,6.0,3.0,25.0,14.0,686.3,212.9,906.4
534,2039-06-18,2039,6,18,59.9,9.0,3.0,19.0,14.0,722.8,223.7,869.5
535,2039-06-19,2039,6,19,64.0,10.0,3.0,10.0,10.7,731.3,214.9,866.0
536,2039-06-20,2039,6,20,60.0,10.0,10.0,10.0,21.0,733.5,210.0,947.4
537,2039-06-21,2039,6,21,55.9,10.0,11.0,29.0,32.0,739.4,209.8,1054.3
538,2039-06-22,2039,6,22,50.9,9.0,4.0,41.7,19.0,724.0,202.9,991.2
539,2039-06-23,2039,6,23,46.9,7.0,3.0,32.0,16.0,698.9,196.0,945.7
540,2039-06-24,2039,6,24,43.0,6.0,3.0,23.0,14.0,675.3,186.0,904.4
541,2039-06-25,2039,6,25,41.0,6.0,3.0,15.0,13.0,663.2,161.0,863.4
542,2039-06-26,2039,6,26,39.0,5.0,3.0,8.0,12.0,653.5,148.0,816.3
543,2039-06-27,2039,6,27,26.0,4.0,3.0,7.0,12.0,631.9,127.9,771.0
544,2039-06-28,2039,6,28,26.0,3.0,3.0,7.0,11.0,603.9,106.9,720.7
545,2039-06-29,2039,6,29,30.0,3.0,3.0,7.0,11.0,596.2,110.0,701.3
546,2039-06-30,2039,6,30,51.0,6.0,3.0,23.0,10.0,591.9,116.9,726.2
547,2039-07-01,2039,7,1,53.0,9.0,3.0,15.0,10.0,559.9,107.0,712.3
548,2039-07-02,2039,7,2,51.0,9.0,4.0,11.0,10.0,530.5,107.0,682.4
549,2039-07-03,2039,7,3,47.0,9.0,4.0,9.0,11.0,508.2,159.9,658.3
550,2039-07-04,2039,7,4,45.0,9.0,3.0,9.0,7.0,500.7,169.7,624.9
551,2039-07-05,2039,7,5,36.0,6.0,3.0,8.0,7.1,487.6,152.9,612.5
552,2039-07-06,2039,7,6,30.0,6.0,1.0,8.0,7.0,470.2,119.9,603.7
553,2039-07-07,2039,7,7,26.0,5.0,1.0,9.0,7.0,463.4,106.9,586.3
554,2039-07-08,2039,7,8,26.0,4.0,1.0,9.0,7.0,450.0,103.0,565.0
555,2039-07-09,2039,7,9,26.0,4.0,1.0,0.0,7.0,437.4,99.0,545.6
556,2039-07-10,2039,7,10,26.0,4.0,1.0,0.0,7.0,422.3,97.0,526.8
557,2039-07-11,2039,7,11,30.0,4.0,1.0,0.0,7.0,403.9,95.0,502.1
558,2039-07-12,2039,7,12,30.0,4.0,1.0,0.0,7.0,391.9,91.0,483.6
559,2039-07-13,2039,7,13,28.0,3.0,1.0,14.0,7.0,379.9,86.0,476.0
560,2039-07-14,2039,7,14,26.0,3.0,1.0,12.0,4.6,368.3,86.0,462.5
561,2039-07-15,2039,7,15,28.0,3.0,1.0,8.0,4.5,353.2,82.0,443.3
562,2039-07-16,2039,7,16,24.0,3.0,1.0,6.0,3.8,342.6,71.5,426.4
563,2039-07-17,2039,7,17,24.0,2.0,1.0,6.0,3.8,330.6,68.8,415.7
564,2039-07-18,2039,7,18,24.0,2.0,1.0,0.0,3.0,323.0,66.4,407.5
565,2039-07-19,2039,7,19,24.0,2.0,1.0,14.0,3.1,317.0,65.7,399.0
566,2039-07-20,2039,7,20,24.0,2.0,1.0,23.7,3.1,321.7,69.9,403.7
567,2039-07-21,2039,7,21,24.0,2.0,1.0,17.7,3.1,315.4,68.5,401.3
568,2039-07-22,2039,7,22,24.0,2.0,2.0,106.2,9.0,330.3,103.0,419.3
569,2039-07-23,2039,7,23,12.1,2.0,2.0,65.4,5.0,353.0,120.9,413.7
570,2039-07-24,2039,7,24,23.0,2.0,2.0,66.0,3.1,370.1,135.0,416.5
571,2039-07-25,2039,7,25,28.0,2.0,2.0,40.0,3.0,425.0,126.9,417.2
572,2039-07-26,2039,7,26,43.0,3.9,4.0,50.0,5.0,468.3,135.0,478.4
573,2039-07-27,2039,7,27,39.0,4.0,3.0,37.0,3.0,484.4,126.0,484.4
574,2039-07-28,2039,7,28,36.0,3.0,1.0,21.7,3.0,471.7,114.9,485.9
575,2039-07-29,2039,7,29,53.0,6.0,1.0,27.0,3.0,476.4,119.0,513.9
576,2039-07-30,2039,7,30,71.0,8.0,1.0,28.0,3.0,485.0,108.8,530.8
577,2039-07-31,2039,7,31,60.7,6.0,1.0,16.0,1.0,482.8,95.0,532.2
578,2039-08-01,2039,8,1,64.0,6.0,1.0,10.0,1.0,500.9,115.0,535.6
579,2039-08-02,2039,8,2,54.0,6.0,0.0,12.0,1.0,514.2,104.9,542.6
580,2039-08-03,2039,8,3,49.0,5.0,0.0,9.8,1.0,492.3,96.0,550.3
581,2039-08-04,2039,8,4,43.0,4.0,0.0,8.0,1.0,465.9,81.9,546.7
582,2039-08-05,2039,8,5,36.0,4.0,0.0,5.0,1.0,435.7,69.0,545.9
583,2039-08-06,2039,8,6,28.0,4.0,0.0,4.0,1.0,421.3,63.0,529.6
584,2039-08-07,2039,8,7,25.9,3.0,0.0,4.0,0.9,408.0,56.0,491.7
585,2039-08-08,2039,8,8,24.0,2.0,0.0,4.0,0.9,401.3,59.7,453.4
586,2039-08-09,2039,8,9,31.8,2.0,0.0,4.0,0.7,399.5,55.9,433.6
587,2039-08-10,2039,8,10,32.0,3.0,0.0,4.0,0.7,395.4,53.4,426.4
588,2039-08-11,2039,8,11,28.0,2.9,0.0,4.0,0.7,387.7,51.8,417.6
589,2039-08-12,2039,8,12,26.0,2.0,0.0,4.0,0.6,378.8,48.5,412.3
590,2039-08-13,2039,8,13,23.0,2.0,0.0,4.0,0.6,362.7,46.7,409.9
591,2039-08-14,2039,8,14,22.9,2.0,5.0,8.8,1.0,364.6,82.9,449.7
592,2039-08-15,2039,8,15,19.0,2.0,4.0,21.0,1.0,389.3,135.8,505.2
593,2039-08-16,2039,8,16,17.0,2.0,3.0,17.0,1.0,408.6,116.9,495.7
594,2039-08-17,2039,8,17,16.0,2.0,2.0,10.0,1.0,394.2,95.3,487.1
595,2039-08-18,2039,8,18,14.0,2.0,2.0,7.0,1.0,377.6,68.9,459.5
596,2039-08-19,2039,8,19,13.0,1.0,2.0,4.0,0.7,365.8,57.0,439.0
597,2039-08-20,2039,8,20,11.0,1.0,5.0,7.0,6.9,356.0,55.0,476.4
598,2039-08-21,2039,8,21,10.0,1.0,6.0,14.0,14.0,362.0,133.6,500.9
599,2039-08-22,2039,8,22,10.0,1.0,3.0,10.0,1.0,401.1,232.6,475.7
600,2039-08-23,2039,8,23,10.0,1.0,2.0,7.0,1.0,418.3,188.7,470.8
601,2039-08-24,2039,8,24,10.0,1.0,12.0,12.0,20.0,421.1,151.0,670.0
602,2039-08-25,2039,8,25,10.0,1.0,7.2,12.0,17.0,422.2,146.8,682.8
603,2039-08-26,2039,8,26,25.8,3.0,61.3,45.0,82.0,595.8,531.2,1147.7
604,2039-08-27,2039,8,27,38.0,3.0,12.0,55.0,30.0,780.9,437.8,1206.0
605,2039-08-28,2039,8,28,44.5,3.0,3.0,69.2,19.0,800.9,291.8,1133.2
606,2039-08-29,2039,8,29,45.0,4.0,3.0,49.0,12.0,792.9,219.2,1100.0
607,2039-08-30,2039,8,30,40.0,4.0,2.0,32.0,11.0,775.8,177.0,994.8
608,2039-08-31,2039,8,31,34.0,3.0,2.0,20.0,9.0,730.9,143.8,895.8
609,2039-09-01,2039,9,1,32.0,3.0,2.0,15.0,8.9,557.9,123.9,836.0
610,2039-09-02,2039,9,2,28.0,3.0,2.0,12.0,8.0,444.0,116.0,787.6
611,2039-09-03,2039,9,3,24.0,3.0,2.0,10.0,8.0,549.7,112.0,638.9
612,2039-09-04,2039,9,4,23.0,2.0,16.0,9.0,27.0,551.0,108.7,816.8
613,2039-09-05,2039,9,5,32.0,3.0,21.0,96.2,157.0,464.9,216.0,1055.0
614,2039-09-06,2039,9,6,77.4,5.7,23.0,238.5,109.3,872.9,617.2,1441.2
615,2039-09-07,2039,9,7,86.0,8.0,9.0,221.4,34.0,1019.7,675.7,1328.3
616,2039-09-08,2039,9,8,71.0,6.0,13.0,97.4,36.0,1187.0,385.3,1523.6
617,2039-09-09,2039,9,9,66.0,6.0,13.0,55.3,43.0,1336.7,261.2,1627.1
618,2039-09-10,2039,9,10,60.0,5.0,17.0,150.1,77.1,1425.0,287.4,2046.5
619,2039-09-11,2039,9,11,53.0,4.0,6.0,77.2,33.0,1347.8,219.0,1729.0
620,2039-09-12,2039,9,12,49.0,4.0,4.0,46.0,29.4,1240.8,195.0,1640.0
621,2039-09-13,2039,9,13,45.0,3.0,4.0,34.0,27.0,1184.0,173.0,1540.7
622,2039-09-14,2039,9,14,43.0,3.0,3.0,26.0,25.0,1153.6,153.3,1459.0
623,2039-09-15,2039,9,15,41.0,3.0,5.0,21.0,33.0,1122.8,144.0,1390.2
624,2039-09-16,2039,9,16,38.0,2.0,96.1,147.2,203.0,1320.8,638.4,2538.4
625,2039-09-17,2039,9,17,43.7,3.0,26.1,479.7,142.2,1587.2,1439.6,3292.3
626,2039-09-18,2039,9,18,41.0,3.0,9.0,139.4,89.1,1512.5,708.8,2597.0
627,2039-09-19,2039,9,19,38.0,2.0,7.0,78.3,68.4,1435.5,464.3,2139.6
628,2039-09-20,2039,9,20,35.8,2.0,6.0,61.3,60.2,1265.1,363.7,1926.5
629,2039-09-21,2039,9,21,30.8,2.0,27.0,137.5,114.2,1176.1,391.7,2133.9
630,2039-09-22,2039,9,22,33.8,2.0,18.0,203.9,91.1,1169.2,503.5,2042.2
631,2039-09-23,2039,9,23,30.8,2.0,8.0,128.7,71.1,1073.2,461.5,1820.5
632,2039-09-24,2039,9,24,29.9,2.0,7.0,89.0,66.2,995.1,391.7,1691.6
633,2039-09-25,2039,9,25,28.0,2.0,6.0,66.7,61.0,978.7,350.0,1594.4
634,2039-09-26,2039,9,26,26.0,2.0,6.0,56.0,59.0,975.3,312.4,1416.6
635,2039-09-27,2039,9,27,24.0,2.0,6.0,46.4,51.0,947.8,278.0,1310.1
636,2039-09-28,2039,9,28,24.0,2.0,7.0,104.3,53.0,983.5,411.0,1368.7
637,2039-09-29,2039,9,29,24.0,1.0,6.0,79.9,47.3,984.0,350.0,1451.9
638,2039-09-30,2039,9,30,43.0,3.0,46.1,1696.1,127.2,1499.4,2910.2,2671.4
